Date,Implied divisor
2019-09-12,34.9455783033371
2019-09-13,34.9455783033371
2019-09-16,34.9455783033371
2019-09-17,34.9455783033371
2019-09-18,34.9455783033371
2019-09-19,34.9455783033371
2019-09-20,34.9455783033371
2019-09-23,34.9455783033371
2019-09-24,34.9455783033371
2019-09-25,34.9455783033371
2019-09-26,34.9455783033371
2019-09-27,34.9455783033371
2019-09-30,34.9455783033371
2019-10-01,34.9455783033371
2019-10-02,34.9455783033371
2019-10-03,34.9455783033371
2019-10-04,34.9455783033371
2019-10-07,34.9455783033371
2019-10-08,34.9455783033371
2019-10-09,34.9455783033371
2019-10-10,34.9455783033371
2019-10-11,34.9455783033371
2019-10-14,34.9455783033371
2019-10-15,34.9455783033371
2019-10-16,34.9455783033371
2019-10-17,34.9455783033371
2019-10-18,34.9455783033371
2019-10-21,34.9455783033371
2019-10-22,34.9455783033371
2019-10-23,34.9455783033371
2019-10-24,34.9455783033371
2019-10-25,34.9455783033371
2019-10-28,34.9455783033371
2019-10-29,34.9455783033371
2019-10-30,34.9455783033371
2019-10-31,34.9455783033371
2019-11-01,34.9455783033371
2019-11-04,34.9455783033371
2019-11-05,34.9455783033371
2019-11-06,34.9455783033371
2019-11-07,34.9455783033371
2019-11-08,34.9455783033371
2019-11-11,34.9455783033371
2019-11-12,34.9455783033371
2019-11-13,34.9455783033371
2019-11-14,34.9455783033371
2019-11-15,34.9455783033371
2019-11-18,34.9455783033371
2019-11-19,34.9455783033371
2019-11-20,34.9455783033371
2019-11-21,34.9455783033371
2019-11-22,34.9455783033371
2019-11-25,34.9455783033371
2019-11-26,34.9455783033371
2019-11-27,34.9455783033371
2019-11-29,34.9455783033371
2019-12-02,34.9455783033371
2019-12-03,34.9455783033371
2019-12-04,34.9455783033371
2019-12-05,34.9455783033371
2019-12-06,34.9455783033371
2019-12-09,34.9455783033371
2019-12-10,34.9455783033371
2019-12-11,34.9455783033371
2019-12-12,34.9455783033371
2019-12-13,34.9455783033371
2019-12-16,34.9455783033371
2019-12-17,34.9455783033371
2019-12-18,34.9455783033371
2019-12-19,34.9455783033371
2019-12-20,34.9455783033371
2019-12-23,34.9455783033371
2019-12-24,34.9455783033371
2019-12-26,34.9455783033371
2019-12-27,34.9455783033371
2019-12-30,34.9455783033371
2019-12-31,34.9455783033371
2020-01-02,34.9455783033371
2020-01-03,34.9455783033371
2020-01-06,34.9455783033371
2020-01-07,34.9455783033371
2020-01-08,34.9455783033371
2020-01-09,34.9455783033371
2020-01-10,34.9455783033371
2020-01-13,34.9455783033371
2020-01-14,34.9455783033371
2020-01-15,34.9455783033371
2020-01-16,34.9455783033371
2020-01-17,34.9455783033371
2020-01-21,34.9455783033371
2020-01-22,34.9455783033371
2020-01-23,34.9455783033371
2020-01-24,34.9455783033371
2020-01-27,34.9455783033371
2020-01-28,34.9455783033371
2020-01-29,34.9455783033371
2020-01-30,34.9455783033371
2020-01-31,34.9455783033371
2020-02-03,34.9455783033371
2020-02-04,34.9455783033371
2020-02-05,34.9455783033371
2020-02-06,34.9455783033371
2020-02-07,34.9455783033371
2020-02-10,34.9455783033371
2020-02-11,34.9455783033371
2020-02-12,34.9455783033371
2020-02-13,34.9455783033371
2020-02-14,34.9455783033371
2020-02-18,34.9455783033371
2020-02-19,34.9455783033371
2020-02-20,34.9455783033371
2020-02-21,34.9455783033371
2020-02-24,34.9455783033371
2020-02-25,34.9455783033371
2020-02-26,34.9455783033371
2020-02-27,34.9455783033371
2020-02-28,34.9455783033371
2020-03-02,34.9455783033371
2020-03-03,34.9455783033371
2020-03-04,34.9455783033371
2020-03-05,34.9455783033371
2020-03-06,34.9455783033371
2020-03-09,34.9455783033371
2020-03-10,34.9455783033371
2020-03-11,34.9455783033371
2020-03-12,34.9455783033371
2020-03-13,34.9455783033371
2020-03-16,34.9455783033371
2020-03-17,34.9455783033371
2020-03-18,34.9455783033371
2020-03-19,34.9455783033371
2020-03-20,34.9455783033371
2020-03-23,34.9455783033371
2020-03-24,34.9455783033371
2020-03-25,34.9455783033371
2020-03-26,34.9455783033371
2020-03-27,34.9455783033371
2020-03-30,34.9455783033371
2020-03-31,34.9455783033371
2020-04-01,34.9455783033371
2020-04-02,34.9455783033371
2020-04-03,34.9455783033371
2020-04-06,34.9455783033371
2020-04-07,34.9455783033371
2020-04-08,34.9455783033371
2020-04-09,34.9455783033371
2020-04-13,34.9455783033371
2020-04-14,34.9455783033371
2020-04-15,34.9455783033371
2020-04-16,34.9455783033371
2020-04-17,34.9455783033371
2020-04-20,34.9455783033371
2020-04-21,34.9455783033371
2020-04-22,34.9455783033371
2020-04-23,34.9455783033371
2020-04-24,34.9455783033371
2020-04-27,34.9455783033371
2020-04-28,34.9455783033371
2020-04-29,34.9455783033371
2020-04-30,34.9455783033371
2020-05-01,34.9455783033371
2020-05-04,34.9455783033371
2020-05-05,34.9455783033371
2020-05-06,34.9455783033371
2020-05-07,34.9455783033371
2020-05-08,34.9455783033371
2020-05-11,34.9455783033371
2020-05-12,34.9455783033371
2020-05-13,34.9455783033371
2020-05-14,34.9455783033371
2020-05-15,34.9455783033371
2020-05-18,34.9455783033371
2020-05-19,34.9455783033371
2020-05-20,34.9455783033371
2020-05-21,34.9455783033371
2020-05-22,34.9455783033371
2020-05-26,34.9455783033371
2020-05-27,34.9455783033371
2020-05-28,34.9455783033371
2020-05-29,34.9455783033371
2020-06-01,34.9455783033371
2020-06-02,34.9455783033371
2020-06-03,34.9455783033371
2020-06-04,34.9455783033371
2020-06-05,34.9455783033371
2020-06-08,34.9455783033371
2020-06-09,34.9455783033371
2020-06-10,34.9455783033371
2020-06-11,34.9455783033371
2020-06-12,34.9455783033371
2020-06-15,34.9455783033371
2020-06-16,34.9455783033371
2020-06-17,34.9455783033371
2020-06-18,34.9455783033371
2020-06-19,34.9455783033371
2020-06-22,34.9455783033371
2020-06-23,34.9455783033371
2020-06-24,34.9455783033371
2020-06-25,34.9455783033371
2020-06-26,34.9455783033371
2020-06-29,34.9455783033371
2020-06-30,34.9455783033371
2020-07-01,34.9455783033371
2020-07-02,34.9455783033371
2020-07-06,34.9455783033371
2020-07-07,34.9455783033371
2020-07-08,34.9455783033371
2020-07-09,34.9455783033371
2020-07-10,34.9455783033371
2020-07-13,34.9455783033371
2020-07-14,34.9455783033371
2020-07-15,34.9455783033371
2020-07-16,34.9455783033371
2020-07-17,34.9455783033371
2020-07-20,34.9455783033371
2020-07-21,34.9455783033371
2020-07-22,34.9455783033371
2020-07-23,34.9455783033371
2020-07-24,34.9455783033371
2020-07-27,34.9455783033371
2020-07-28,34.9455783033371
2020-07-29,34.9455783033371
2020-07-30,34.9455783033371
2020-07-31,34.9455783033371
2020-08-03,34.9455783033371
2020-08-04,34.9455783033371
2020-08-05,34.9455783033371
2020-08-06,34.9455783033371
2020-08-07,34.9455783033371
2020-08-10,34.9455783033371
2020-08-11,34.9455783033371
2020-08-12,34.9455783033371
2020-08-13,34.9455783033371
2020-08-14,34.9455783033371
2020-08-17,34.9455783033371
2020-08-18,34.9455783033371
2020-08-19,34.9455783033371
2020-08-20,34.9455783033371
2020-08-21,34.9455783033371
2020-08-24,34.9455783033371
2020-08-25,34.9455783033371
2020-08-26,34.9455783033371
2020-08-27,34.9455783033371
2020-08-28,34.9455783033371
2020-08-31,34.21680954527298
2020-09-01,34.21680954527298
2020-09-02,34.21680954527298
2020-09-03,34.21680954527298
2020-09-04,34.21680954527298
2020-09-08,34.21680954527298
2020-09-09,34.21680954527298
2020-09-10,34.21680954527298
2020-09-11,34.21680954527298
2020-09-14,34.21680954527298
2020-09-15,34.21680954527298
2020-09-16,34.21680954527298
2020-09-17,34.21680954527298
2020-09-18,34.21680954527298
2020-09-21,34.21680954527298
2020-09-22,34.21680954527298
2020-09-23,34.21680954527298
2020-09-24,34.21680954527298
2020-09-25,34.21680954527298
2020-09-28,34.21680954527298
2020-09-29,34.21680954527298
2020-09-30,34.21680954527298
2020-10-01,34.21680954527298
2020-10-02,34.21680954527298
2020-10-05,34.21680954527298
2020-10-06,34.21680954527298
2020-10-07,34.21680954527298
2020-10-08,34.21680954527298
2020-10-09,34.21680954527298
2020-10-12,34.21680954527298
2020-10-13,34.21680954527298
2020-10-14,34.21680954527298
2020-10-15,34.21680954527298
2020-10-16,34.21680954527298
2020-10-19,34.21680954527298
2020-10-20,34.21680954527298
2020-10-21,34.21680954527298
2020-10-22,34.21680954527298
2020-10-23,34.21680954527298
2020-10-26,34.21680954527298
2020-10-27,34.21680954527298
2020-10-28,34.21680954527298
2020-10-29,34.21680954527298
2020-10-30,34.21680954527298
2020-11-02,34.21680954527298
2020-11-03,34.21680954527298
2020-11-04,34.21680954527298
2020-11-05,34.21680954527298
2020-11-06,34.21680954527298
2020-11-09,34.21680954527298
2020-11-10,34.21680954527298
2020-11-11,34.21680954527298
2020-11-12,34.21680954527298
2020-11-13,34.21680954527298
2020-11-16,34.21680954527298
2020-11-17,34.21680954527298
2020-11-18,34.21680954527298
2020-11-19,34.21680954527298
2020-11-20,34.21680954527298
2020-11-23,34.21680954527298
2020-11-24,34.21680954527298
2020-11-25,34.21680954527298
2020-11-27,34.21680954527298
2020-11-30,34.21680954527298
2020-12-01,34.21680954527298
2020-12-02,34.21680954527298
2020-12-03,34.21680954527298
2020-12-04,34.21680954527298
2020-12-07,34.21680954527298
2020-12-08,34.21680954527298
2020-12-09,34.21680954527298
2020-12-10,34.21680954527298
2020-12-11,34.21680954527298
2020-12-14,34.21680954527298
2020-12-15,34.21680954527298
2020-12-16,34.21680954527298
2020-12-17,34.21680954527298
2020-12-18,34.21680954527298
2020-12-21,34.21680954527298
2020-12-22,34.21680954527298
2020-12-23,34.21680954527298
2020-12-24,34.21680954527298
2020-12-28,34.21680954527298
2020-12-29,34.21680954527298
2020-12-30,34.21680954527298
2020-12-31,34.21680954527298
2021-01-04,34.21680954527298
2021-01-05,34.21680954527298
2021-01-06,34.21680954527298
2021-01-07,34.21680954527298
2021-01-08,34.21680954527298
2021-01-11,34.21680954527298
2021-01-12,34.21680954527298
2021-01-13,34.21680954527298
2021-01-14,34.21680954527298
2021-01-15,34.21680954527298
2021-01-19,34.21680954527298
2021-01-20,34.21680954527298
2021-01-21,34.21680954527298
2021-01-22,34.21680954527298
2021-01-25,34.21680954527298
2021-01-26,34.21680954527298
2021-01-27,34.21680954527298
2021-01-28,34.21680954527298
2021-01-29,34.21680954527298
2021-02-01,34.21680954527298
2021-02-02,34.21680954527298
2021-02-03,34.21680954527298
2021-02-04,34.21680954527298
2021-02-05,34.21680954527298
2021-02-08,34.21680954527298
2021-02-09,34.21680954527298
2021-02-10,34.21680954527298
2021-02-11,34.21680954527298
2021-02-12,34.21680954527298
2021-02-16,34.21680954527298
2021-02-17,34.21680954527298
2021-02-18,34.21680954527298
2021-02-19,34.21680954527298
2021-02-22,34.21680954527298
2021-02-23,34.21680954527298
2021-02-24,34.21680954527298
2021-02-25,34.21680954527298
2021-02-26,34.21680954527298
2021-03-01,34.21680954527298
2021-03-02,34.21680954527298
2021-03-03,34.21680954527298
2021-03-04,34.21680954527298
2021-03-05,34.21680954527298
2021-03-08,34.21680954527298
2021-03-09,34.21680954527298
2021-03-10,34.21680954527298
2021-03-11,34.21680954527298
2021-03-12,34.21680954527298
2021-03-15,34.21680954527298
2021-03-16,34.21680954527298
2021-03-17,34.21680954527298
2021-03-18,34.21680954527298
2021-03-19,34.21680954527298
2021-03-22,34.21680954527298
2021-03-23,34.21680954527298
2021-03-24,34.21680954527298
2021-03-25,34.21680954527298
2021-03-26,34.21680954527298
2021-03-29,34.21680954527298
2021-03-30,34.21680954527298
2021-03-31,34.21680954527298
2021-04-01,33.116486119112984
2021-04-05,33.116486119112984
2021-04-06,33.116486119112984
2021-04-07,33.116486119112984
2021-04-08,33.116486119112984
2021-04-09,33.116486119112984
2021-04-12,33.116486119112984
2021-04-13,33.116486119112984
2021-04-14,33.116486119112984
2021-04-15,33.116486119112984
2021-04-16,33.116486119112984
2021-04-19,33.116486119112984
2021-04-20,33.116486119112984
2021-04-21,33.116486119112984
2021-04-22,33.116486119112984
2021-04-23,33.116486119112984
2021-04-26,33.116486119112984
2021-04-27,33.116486119112984
2021-04-28,33.116486119112984
2021-04-29,33.116486119112984
2021-04-30,33.116486119112984
2021-05-03,33.116486119112984
2021-05-04,33.116486119112984
2021-05-05,33.116486119112984
2021-05-06,33.116486119112984
2021-05-07,33.116486119112984
2021-05-10,33.116486119112984
2021-05-11,33.116486119112984
2021-05-12,33.116486119112984
2021-05-13,33.116486119112984
2021-05-14,33.116486119112984
2021-05-17,33.116486119112984
2021-05-18,33.116486119112984
2021-05-19,33.116486119112984
2021-05-20,33.116486119112984
2021-05-21,33.116486119112984
2021-05-24,33.116486119112984
2021-05-25,33.116486119112984
2021-05-26,33.116486119112984
2021-05-27,33.116486119112984
2021-05-28,33.116486119112984
2021-06-01,33.116486119112984
2021-06-02,33.116486119112984
2021-06-03,33.096108861053175
2021-06-04,33.096108861053175
2021-06-07,33.096108861053175
2021-06-08,33.096108861053175
2021-06-09,33.096108861053175
2021-06-10,33.096108861053175
2021-06-11,33.096108861053175
2021-06-14,33.096108861053175
2021-06-15,33.096108861053175
2021-06-16,33.096108861053175
2021-06-17,33.096108861053175
2021-06-18,33.096108861053175
2021-06-21,33.096108861053175
2021-06-22,33.096108861053175
2021-06-23,33.096108861053175
2021-06-24,33.096108861053175
2021-06-25,33.096108861053175
2021-06-28,33.096108861053175
2021-06-29,33.096108861053175
2021-06-30,33.096108861053175
2021-07-01,33.096108861053175
2021-07-02,33.096108861053175
2021-07-06,33.096108861053175
2021-07-07,33.096108861053175
2021-07-08,33.096108861053175
2021-07-09,33.096108861053175
2021-07-12,33.096108861053175
2021-07-13,33.096108861053175
2021-07-14,33.096108861053175
2021-07-15,33.096108861053175
2021-07-16,33.096108861053175
2021-07-19,33.096108861053175
2021-07-20,33.008719928074875
2021-07-21,33.008719928074875
2021-07-22,33.008719928074875
2021-07-23,33.008719928074875
2021-07-26,33.008719928074875
2021-07-27,33.008719928074875
2021-07-28,33.008719928074875
2021-07-29,33.008719928074875
2021-07-30,33.008719928074875
2021-08-02,33.008719928074875
2021-08-03,33.008719928074875
2021-08-04,33.008719928074875
2021-08-05,33.008719928074875
2021-08-06,33.008719928074875
2021-08-09,33.008719928074875
2021-08-10,33.008719928074875
2021-08-11,33.008719928074875
2021-08-12,33.008719928074875
2021-08-13,33.008719928074875
2021-08-16,33.008719928074875
2021-08-17,33.008719928074875
2021-08-18,33.008719928074875
2021-08-19,33.008719928074875
2021-08-20,33.008719928074875
2021-08-23,33.008719928074875
2021-08-24,33.008719928074875
2021-08-25,33.008719928074875
2021-08-26,33.008719928074875
2021-08-27,33.008719928074875
2021-08-30,33.008719928074875
2021-08-31,33.008719928074875
2021-09-01,33.008719928074875
2021-09-02,33.008719928074875
2021-09-03,33.008719928074875
2021-09-07,33.008719928074875
2021-09-08,33.008719928074875
2021-09-09,33.008719928074875
2021-09-10,33.008719928074875
2021-09-13,33.008719928074875
2021-09-14,33.008719928074875
2021-09-15,33.008719928074875
2021-09-16,33.008719928074875
2021-09-17,33.008719928074875
2021-09-20,33.008719928074875
2021-09-21,33.008719928074875
2021-09-22,33.008719928074875
2021-09-23,33.008719928074875
2021-09-24,33.008719928074875
2021-09-27,33.008719928074875
2021-09-28,33.008719928074875
2021-09-29,33.008719928074875
2021-09-30,33.008719928074875
2021-10-01,33.008719928074875
2021-10-04,33.008719928074875
2021-10-05,33.008719928074875
2021-10-06,33.008719928074875
2021-10-07,33.008719928074875
2021-10-08,33.008719928074875
2021-10-11,33.008719928074875
2021-10-12,33.008719928074875
2021-10-13,33.008719928074875
2021-10-14,33.008719928074875
2021-10-15,33.008719928074875
2021-10-18,33.008719928074875
2021-10-19,33.008719928074875
2021-10-20,33.008719928074875
2021-10-21,33.008719928074875
2021-10-22,33.008719928074875
2021-10-25,33.008719928074875
2021-10-26,33.008719928074875
2021-10-27,33.008719928074875
2021-10-28,33.008719928074875
2021-10-29,33.008719928074875
2021-11-01,33.008719928074875
2021-11-02,33.008719928074875
2021-11-03,33.008719928074875
2021-11-04,32.977739142956004
2021-11-05,32.977739142956004
2021-11-08,32.977739142956004
2021-11-09,32.977739142956004
2021-11-10,32.977739142956004
2021-11-11,32.977739142956004
2021-11-12,32.977739142956004
2021-11-15,32.977739142956004
2021-11-16,32.977739142956004
2021-11-17,32.977739142956004
2021-11-18,32.977739142956004
2021-11-19,32.977739142956004
2021-11-22,32.977739142956004
2021-11-23,32.977739142956004
2021-11-24,32.977739142956004
2021-11-26,32.977739142956004
2021-11-29,32.977739142956004
2021-11-30,32.977739142956004
2021-12-01,32.977739142956004
2021-12-02,32.977739142956004
2021-12-03,32.977739142956004
2021-12-06,32.977739142956004
2021-12-07,32.977739142956004
2021-12-08,32.977739142956004
2021-12-09,32.977739142956004
2021-12-10,32.977739142956004
2021-12-13,32.977739142956004
2021-12-14,32.977739142956004
2021-12-15,32.977739142956004
2021-12-16,32.977739142956004
2021-12-17,32.977739142956004
2021-12-20,32.977739142956004
2021-12-21,32.977739142956004
2021-12-22,32.977739142956004
2021-12-23,32.977739142956004
2021-12-27,32.977739142956004
2021-12-28,32.977739142956004
2021-12-29,32.977739142956004
2021-12-30,32.977739142956004
2021-12-31,32.977739142956004
2022-01-03,32.977739142956004
2022-01-04,32.977739142956004
2022-01-05,32.977739142956004
2022-01-06,32.977739142956004
2022-01-07,32.977739142956004
2022-01-10,32.977739142956004
2022-01-11,32.977739142956004
2022-01-12,32.977739142956004
2022-01-13,32.977739142956004
2022-01-14,32.977739142956004
2022-01-18,32.977739142956004
2022-01-19,32.977739142956004
2022-01-20,32.977739142956004
2022-01-21,32.977739142956004
2022-01-24,32.977739142956004
2022-01-25,32.977739142956004
2022-01-26,32.977739142956004
2022-01-27,32.977739142956004
2022-01-28,32.977739142956004
2022-01-31,32.977739142956004
2022-02-01,32.977739142956004
2022-02-02,32.977739142956004
2022-02-03,32.977739142956004
2022-02-04,32.977739142956004
2022-02-07,32.977739142956004
2022-02-08,32.977739142956004
2022-02-09,32.977739142956004
2022-02-10,32.977739142956004
2022-02-11,32.977739142956004
2022-02-14,32.977739142956004
2022-02-15,32.977739142956004
2022-02-16,32.977739142956004
2022-02-17,32.977739142956004
2022-02-18,32.977739142956004
2022-02-22,32.977739142956004
2022-02-23,32.977739142956004
2022-02-24,32.977739142956004
2022-02-25,32.977739142956004
2022-02-28,32.977739142956004
2022-03-01,32.977739142956004
2022-03-02,32.977739142956004
2022-03-03,32.977739142956004
2022-03-04,32.977739142956004
2022-03-07,32.977739142956004
2022-03-08,32.977739142956004
2022-03-09,32.977739142956004
2022-03-10,32.977739142956004
2022-03-11,32.977739142956004
2022-03-14,32.977739142956004
2022-03-15,32.977739142956004
2022-03-16,32.977739142956004
2022-03-17,32.977739142956004
2022-03-18,32.977739142956004
2022-03-21,32.977739142956004
2022-03-22,32.977739142956004
2022-03-23,32.977739142956004
2022-03-24,32.977739142956004
2022-03-25,32.977739142956004
2022-03-28,32.977739142956004
2022-03-29,32.977739142956004
2022-03-30,32.977739142956004
2022-03-31,32.977739142956004
2022-04-01,32.977739142956004
2022-04-04,32.977739142956004
2022-04-05,32.977739142956004
2022-04-06,32.977739142956004
2022-04-07,32.977739142956004
2022-04-08,32.977739142956004
2022-04-11,32.977739142956004
2022-04-12,32.977739142956004
2022-04-13,32.977739142956004
2022-04-14,32.977739142956004
2022-04-18,32.977739142956004
2022-04-19,32.977739142956004
2022-04-20,32.977739142956004
2022-04-21,32.977739142956004
2022-04-22,32.977739142956004
2022-04-25,32.977739142956004
2022-04-26,32.977739142956004
2022-04-27,32.977739142956004
2022-04-28,32.977739142956004
2022-04-29,32.977739142956004
2022-05-02,32.977739142956004
2022-05-03,32.977739142956004
2022-05-04,32.977739142956004
2022-05-05,32.977739142956004
2022-05-06,32.977739142956004
2022-05-09,32.977739142956004
2022-05-10,32.977739142956004
2022-05-11,32.977739142956004
2022-05-12,32.977739142956004
2022-05-13,32.977739142956004
2022-05-16,32.977739142956004
2022-05-17,32.977739142956004
2022-05-18,32.977739142956004
2022-05-19,32.977739142956004
2022-05-20,32.977739142956004
2022-05-23,32.977739142956004
2022-05-24,32.977739142956004
2022-05-25,32.977739142956004
2022-05-26,32.977739142956004
2022-05-27,32.977739142956004
2022-05-31,32.977739142956004
2022-06-01,32.977739142956004
2022-06-02,32.977739142956004
2022-06-03,32.977739142956004
2022-06-06,32.23047785314363
2022-06-07,32.23047785314363
2022-06-08,32.23047785314363
2022-06-09,32.23047785314363
2022-06-10,32.23047785314363
2022-06-13,32.23047785314363
2022-06-14,32.23047785314363
2022-06-15,32.23047785314363
2022-06-16,32.23047785314363
2022-06-17,32.23047785314363
2022-06-21,32.23047785314363
2022-06-22,32.23047785314363
2022-06-23,32.23047785314363
2022-06-24,32.23047785314363
2022-06-27,32.23047785314363
2022-06-28,32.23047785314363
2022-06-29,32.23047785314363
2022-06-30,32.23047785314363
2022-07-01,32.23047785314363
2022-07-05,32.23047785314363
2022-07-06,32.23047785314363
2022-07-07,32.23047785314363
2022-07-08,32.23047785314363
2022-07-11,32.23047785314363
2022-07-12,32.23047785314363
2022-07-13,32.23047785314363
2022-07-14,32.23047785314363
2022-07-15,32.23047785314363
2022-07-18,32.23047785314363
2022-07-19,32.23047785314363
2022-07-20,32.23047785314363
2022-07-21,32.23047785314363
2022-07-22,32.23047785314363
2022-07-25,32.23047785314363
2022-07-26,32.23047785314363
2022-07-27,32.23047785314363
2022-07-28,32.23047785314363
2022-07-29,32.23047785314363
2022-08-01,32.23047785314363
2022-08-02,32.23047785314363
2022-08-03,32.23047785314363
2022-08-04,32.23047785314363
2022-08-05,32.23047785314363
2022-08-08,32.23047785314363
2022-08-09,32.23047785314363
2022-08-10,32.23047785314363
2022-08-11,32.23047785314363
2022-08-12,32.23047785314363
2022-08-15,32.23047785314363
2022-08-16,32.23047785314363
2022-08-17,32.23047785314363
2022-08-18,32.23047785314363
2022-08-19,32.23047785314363
2022-08-22,32.23047785314363
2022-08-23,32.23047785314363
2022-08-24,32.23047785314363
2022-08-25,32.23047785314363
2022-08-26,32.23047785314363
2022-08-29,32.23047785314363
2022-08-30,32.23047785314363
2022-08-31,32.23047785314363
2022-09-01,32.23047785314363
2022-09-02,32.23047785314363
2022-09-06,32.23047785314363
2022-09-07,32.23047785314363
2022-09-08,32.23047785314363
2022-09-09,32.23047785314363
2022-09-12,32.23047785314363
