Date,S&P 500-style reconstruction
2022-09-15,148.10800417775877
2022-09-16,146.93605675141643
2022-09-19,147.9735891858947
2022-09-20,146.2732016889826
2022-09-21,143.68036213522538
2022-09-22,142.54416822721447
2022-09-23,140.07106161940953
2022-09-26,138.72247118228867
2022-09-27,138.3900175118792
2022-09-28,141.15022707537506
2022-09-29,138.11276284019732
2022-09-30,136.00115269820645
2022-10-03,139.46162867896015
2022-10-04,143.7518114811923
2022-10-05,143.4322427546306
2022-10-06,142.04484944552175
2022-10-07,138.0981626326561
2022-10-10,137.11710735374194
2022-10-11,136.18697585255143
2022-10-12,135.81427724545426
2022-10-13,139.20381775240153
2022-10-14,135.92382236066643
2022-10-17,139.6275195555273
2022-10-18,141.25104977083706
2022-10-19,140.18875435797472
2022-10-20,139.11534494883676
2022-10-21,142.34327759446975
2022-10-24,143.98851913334636
2022-10-25,146.39937796887932
2022-10-26,144.75002682476398
2022-10-27,143.61273088223103
2022-10-28,147.21784691268738
2022-10-31,146.03362400368053
2022-11-01,145.22584410068677
2022-11-02,141.4772886113216
2022-11-03,139.75721304960274
2022-11-04,141.71363748121956
2022-11-07,143.08500753781735
2022-11-08,143.79299808472913
2022-11-09,140.82518578104447
2022-11-10,148.70758965149454
2022-11-11,150.16082287364483
2022-11-14,148.7419840815778
2022-11-15,150.1143142759934
2022-11-16,148.995409619253
2022-11-17,148.52115501028325
2022-11-18,149.17388267398303
2022-11-21,148.40792459894598
2022-11-22,150.33485450678188
2022-11-23,151.28843944563044
2022-11-25,151.22532326459876
2022-11-28,148.93301809850792
2022-11-29,148.6573120374859
2022-11-30,153.3851049785803
2022-12-01,153.1763681778607
2022-12-02,153.0132053852488
2022-12-05,150.25573984348597
2022-12-06,148.0138853555481
2022-12-07,147.56001038811596
2022-12-08,148.49752324183876
2022-12-09,147.36042873785087
2022-12-12,149.36173117435533
2022-12-13,150.44833710191648
2022-12-14,149.56765702115248
2022-12-15,145.76217638601065
2022-12-16,144.1996214103509
2022-12-19,142.8181018551914
2022-12-20,143.00797006162782
2022-12-21,145.0461972277993
2022-12-22,142.98913860687117
2022-12-23,143.9018083774852
2022-12-27,143.2848908639094
2022-12-28,141.5568594166737
2022-12-29,144.05774018529507
2022-12-30,143.69486077461423
2023-01-03,143.25098832790337
2023-01-04,144.18677873632356
2023-01-05,142.4721107880147
2023-01-06,145.63526620172158
2023-01-09,145.5480650975176
2023-01-10,146.5371067267905
2023-01-11,148.60354321464564
2023-01-12,149.05016465934224
2023-01-13,149.68093292823716
2023-01-17,149.308019765546
2023-01-18,147.03958812344786
2023-01-19,146.13118921827373
2023-01-20,149.0283742727336
2023-01-23,150.70590839597233
2023-01-24,150.4507543252677
2023-01-25,150.27437449119554
2023-01-26,152.0330234786521
2023-01-27,152.5890047377639
2023-01-30,150.59752716014503
2023-01-31,152.8497257902746
2023-02-01,154.38160118196575
2023-02-02,157.07908589642236
2023-02-03,155.3791581319377
2023-02-06,154.33633013002193
2023-02-07,156.40380071045868
2023-02-08,154.27382657165703
2023-02-09,152.64784849563804
2023-02-10,153.00524055514225
2023-02-13,154.6709212932656
2023-02-14,154.60856320447917
2023-02-15,155.30224425623982
2023-02-16,153.20767832648696
2023-02-17,152.76455688807957
2023-02-21,149.6947079525467
2023-02-22,149.50148056461626
2023-02-23,149.9568541951114
2023-02-24,148.34284153364896
2023-02-27,148.79391231060825
2023-02-28,148.38390837800168
2023-03-01,147.74618400348328
2023-03-02,148.84742449054457
2023-03-03,151.2573321171099
2023-03-06,151.50964394242285
2023-03-07,149.21513755272372
2023-03-08,149.3450057804259
2023-03-09,146.57730347112087
2023-03-10,144.39121881995663
2023-03-13,144.29838371516485
2023-03-14,146.78963548312285
2023-03-15,145.9312862854998
2023-03-16,148.57096661639423
2023-03-17,147.05728855705163
2023-03-20,148.26061246108472
2023-03-21,150.43897866539302
2023-03-22,147.91204030878828
2023-03-23,148.3340253955447
2023-03-24,149.11283396648665
2023-03-27,149.19690340899606
2023-03-28,148.86318436395493
2023-03-29,150.9299595323659
2023-03-30,151.68004221193985
2023-03-31,153.98864162382583
2023-04-03,154.49774110405104
2023-04-04,153.69516194874595
2023-04-05,153.33130937620106
2023-04-06,154.10845627642829
2023-04-10,154.05600905854254
2023-04-11,154.0431660239178
2023-04-12,153.44469613406955
2023-04-13,155.64661936515375
2023-04-14,155.45632927738305
2023-04-17,155.75812233054054
2023-04-18,155.7688374770559
2023-04-19,155.7234546950122
2023-04-20,154.878470175735
2023-04-21,155.00409428738902
2023-04-24,155.13366483732938
2023-04-25,152.7147340816688
2023-04-26,152.12279348334744
2023-04-27,155.33456811341858
2023-04-28,156.47574179455094
2023-05-01,156.29465513023447
2023-05-02,154.59550452888647
2023-05-03,153.5901559920651
2023-05-04,152.52409394970192
2023-05-05,155.26223269609093
2023-05-08,155.4562899980578
2023-05-09,154.8322280889457
2023-05-10,155.70576654102237
2023-05-11,155.76275138023405
2023-05-12,155.55491217972533
2023-05-15,155.89550523545267
2023-05-16,155.07926434826592
2023-05-17,156.87826513194594
2023-05-18,158.21851194290647
2023-05-19,158.00748662832103
2023-05-22,158.21409757827652
2023-05-23,156.33133733826864
2023-05-24,155.14372397778232
2023-05-25,155.8466214809193
2023-05-26,157.6978805079164
2023-05-30,157.5398830516221
2023-05-31,156.8160523760247
2023-06-01,158.28127111711214
2023-06-02,160.63345414243304
2023-06-05,160.412525776685
2023-06-06,160.96425874658786
2023-06-07,160.09694645084923
2023-06-08,160.99116838324795
2023-06-09,161.173853437887
2023-06-12,162.64906285244493
2023-06-13,163.63283930826594
2023-06-14,163.56244690605962
2023-06-15,165.7272904437252
2023-06-16,165.07836345901728
2023-06-20,164.20144970559605
2023-06-21,163.2984761409008
2023-06-22,164.0892578004077
2023-06-23,162.9053976482733
2023-06-26,162.04863562676394
2023-06-27,163.79373895756873
2023-06-28,163.92442017118378
2023-06-29,164.58145256945284
2023-06-30,166.45323525060874
2023-07-03,166.6759869424005
2023-07-05,166.50211420439862
2023-07-06,165.11787928754634
2023-07-07,164.593264647936
2023-07-10,164.73655435674505
2023-07-11,165.92215798550677
2023-07-12,167.10894574198682
2023-07-13,168.73783684684253
2023-07-14,168.72418444821034
2023-07-17,169.17178604849207
2023-07-18,170.20835084284107
2023-07-19,170.58446130571252
2023-07-20,169.3867728432853
2023-07-21,169.5611036846709
2023-07-24,170.27091969176163
2023-07-25,170.64125957092685
2023-07-26,171.10772033700485
2023-07-27,170.01021793645137
2023-07-28,171.86644033083095
2023-07-31,172.13468217728635
2023-08-01,171.55302309533633
2023-08-02,169.26931337069516
2023-08-03,168.87005327624416
2023-08-04,167.97737252696186
2023-08-07,169.60815364013578
2023-08-08,168.97443881104047
2023-08-09,167.8759204000452
2023-08-10,167.96989094242224
2023-08-11,167.94435810718144
2023-08-14,168.68769863344986
2023-08-15,166.67218605531482
2023-08-16,165.41783847447462
2023-08-17,164.22646035162575
2023-08-18,164.0888364527989
2023-08-21,164.82029780376195
2023-08-22,164.5691690832966
2023-08-23,166.40995613132154
2023-08-24,164.05441381378418
2023-08-25,165.28813458621454
2023-08-28,166.27313708232373
2023-08-29,168.71340400636376
2023-08-30,169.37898151155656
2023-08-31,169.12074532880885
2023-09-01,169.552535577848
2023-09-05,168.92250272973376
2023-09-06,167.81510589483906
2023-09-07,167.5031110549209
2023-09-08,167.93685412975242
2023-09-11,169.27334616146408
2023-09-12,168.17943786911925
2023-09-13,168.45879527049118
2023-09-14,169.91699265822777
2023-09-15,168.05073569638725
2023-09-18,168.19250115298055
2023-09-19,167.87434596069158
2023-09-20,166.2144444426418
2023-09-21,163.42061010952986
2023-09-22,162.93945913141224
2023-09-25,163.5700654313017
2023-09-26,161.07851914759468
2023-09-27,161.1833988038131
2023-09-28,162.15873188125317
2023-09-29,161.6231281294818
2023-10-02,161.7173009540677
2023-10-03,159.48538116452727
2023-10-04,160.93604334190036
2023-10-05,160.6640604900853
2023-10-06,162.5915354939998
2023-10-09,163.66859150320403
2023-10-10,164.4981634241504
2023-10-11,165.25077317403213
2023-10-12,164.02237669722788
2023-10-13,163.2163628180963
2023-10-16,164.96312352288928
2023-10-17,165.20502322473385
2023-10-18,163.0314781244223
2023-10-19,161.56034620119505
2023-10-20,159.5033152696893
2023-10-23,159.16781231133058
2023-10-24,160.3842337378499
2023-10-25,157.49210968319508
2023-10-26,155.58451324157093
2023-10-27,154.86094138811666
2023-10-30,156.7756060262161
2023-10-31,157.79260383753518
2023-11-01,159.44124409699154
2023-11-02,162.4056838083127
2023-11-03,163.88809716944385
2023-11-06,164.17084565819061
2023-11-07,164.7494070127233
2023-11-08,164.89564420724298
2023-11-09,163.42964518801733
2023-11-10,165.8564058342304
2023-11-13,165.71975319461023
2023-11-14,168.84887340562557
2023-11-15,169.17871226281952
2023-11-16,169.5050402075958
2023-11-17,169.64470427450067
2023-11-20,170.80134080374526
2023-11-21,170.55872669429175
2023-11-22,171.4827985621483
2023-11-24,171.55454295284494
2023-11-27,171.22805236184618
2023-11-28,171.50822712557112
2023-11-29,171.28495900236794
2023-11-30,171.91003143267534
2023-12-01,172.8746793101648
2023-12-04,171.92749247598556
2023-12-05,171.87928734068544
2023-12-06,171.2675673539302
2023-12-07,172.9305073884453
2023-12-08,173.442941461516
2023-12-11,173.87394864191015
2023-12-12,174.37975075688936
2023-12-13,176.65433384296935
2023-12-14,177.08427908647548
2023-12-15,177.02331620867287
2023-12-18,177.87626282853944
2023-12-19,179.01423036395508
2023-12-20,176.67939846158586
2023-12-21,178.4845120560215
2023-12-22,178.808254866754
2023-12-26,179.48226612958797
2023-12-27,179.66144128305544
2023-12-28,179.7408885407659
2023-12-29,179.18232976852659
2024-01-02,178.25683044702353
2024-01-03,176.9991517209728
2024-01-04,176.24565567756287
2024-01-05,176.4361605860034
2024-01-08,178.76092977162753
2024-01-09,178.50884066758505
2024-01-10,179.49656847563045
2024-01-11,179.22795781297117
2024-01-12,179.3824761376796
2024-01-16,178.50371922373833
2024-01-17,177.49702857302907
2024-01-18,178.9738369946661
2024-01-19,181.03044772642295
2024-01-22,181.35758811041785
2024-01-23,181.9104545693747
2024-01-24,181.89037783501203
2024-01-25,182.9690538933484
2024-01-26,182.99633551670632
2024-01-29,184.31222937154206
2024-01-30,184.067245178005
2024-01-31,180.61265796679834
2024-02-01,182.77530492804058
2024-02-02,184.59187454226006
2024-02-05,183.70447805137883
2024-02-06,184.38949257058164
2024-02-07,185.78964702316097
2024-02-08,185.98435020020415
2024-02-09,186.98470718582882
2024-02-12,186.75353799125932
2024-02-13,184.0927393018369
2024-02-14,185.73794604176874
2024-02-15,186.76412853225182
2024-02-16,185.807133338684
2024-02-20,184.96545580108813
2024-02-21,185.51322267479313
2024-02-22,188.37470199930615
2024-02-23,188.42943771873124
2024-02-26,187.27567426559526
2024-02-27,187.75651947553774
2024-02-28,187.43396325551325
2024-02-29,188.40843992449328
2024-03-01,189.38299135928
2024-03-04,188.63395273419525
2024-03-05,186.67440220271706
2024-03-06,187.358595490215
2024-03-07,188.93137022469986
2024-03-08,188.4257084566122
2024-03-11,188.50101906088688
2024-03-12,190.13133378693155
2024-03-13,190.00946032179422
2024-03-14,189.882810040778
2024-03-15,188.5834484436415
2024-03-18,190.09610172615382
2024-03-19,191.05513261631174
2024-03-20,192.78218551375173
2024-03-21,193.0813817793315
2024-03-22,192.64281168648216
2024-03-25,191.9807243671945
2024-03-26,191.7510735338418
2024-03-27,193.64836023326964
2024-03-28,193.82484207171348
2024-04-01,193.6246017304939
2024-04-02,192.28475712148872
2024-04-03,192.58616475543192
2024-04-04,190.36211635140862
2024-04-05,192.36681840945224
2024-04-08,192.53655063066358
2024-04-09,193.0326532789302
2024-04-10,191.07626876738271
2024-04-11,192.26765861486228
2024-04-12,189.6510314568207
2024-04-15,187.42186009987213
2024-04-16,186.79765512288867
2024-04-17,186.17486579452623
2024-04-18,185.74186949545864
2024-04-19,184.99151150621083
2024-04-22,186.4287579971447
2024-04-23,188.47415904729147
2024-04-24,188.85038374817222
2024-04-25,187.3879938361372
2024-04-26,189.65665803656364
2024-04-29,189.9204253477593
2024-04-30,186.9301187374694
2024-05-01,186.86483756551826
2024-05-02,188.54272083967496
2024-05-03,190.5286504986595
2024-05-06,192.21241935225447
2024-05-07,192.75301544271835
2024-05-08,192.5890943045926
2024-05-09,193.8162978349136
2024-05-10,193.87060569875112
2024-05-13,193.75366818479753
2024-05-14,194.64222052306658
2024-05-15,196.671586566798
2024-05-16,196.44254944968986
2024-05-17,197.0270679681137
2024-05-20,196.96369998114292
2024-05-21,197.5109853638057
2024-05-22,196.94866866882032
2024-05-23,194.45539913758515
2024-05-24,195.65558273992593
2024-05-28,195.08159470930286
2024-05-29,193.60652373312968
2024-05-30,192.71231194436345
2024-05-31,194.31687755765668
2024-06-03,194.1011811113746
2024-06-04,194.32554113777488
2024-06-05,196.0577376470304
2024-06-06,196.25653273143215
2024-06-07,195.89013843584
2024-06-10,196.36529177421582
2024-06-11,196.92636972814606
2024-06-12,198.58613414251977
2024-06-13,198.50210788508718
2024-06-14,198.36270824772737
2024-06-17,199.73144369887643
2024-06-18,200.0981172618732
2024-06-20,199.830419000888
2024-06-21,199.78560853020707
2024-06-24,199.3596081930435
2024-06-25,200.40515824957347
2024-06-26,200.70479129381886
2024-06-27,200.98297248497556
2024-06-28,199.9099344511086
2024-07-01,200.50587400376835
2024-07-02,201.81286988144151
2024-07-03,202.71676569524965
2024-07-05,204.12726891558623
2024-07-08,204.14788726525467
2024-07-09,204.34787474035622
2024-07-10,206.45292494674362
2024-07-11,204.49706478470074
2024-07-12,205.56356305712376
2024-07-15,206.23149566523983
2024-07-16,207.40696793227448
2024-07-17,204.48576105637582
2024-07-18,202.77302359337858
2024-07-19,201.46719941511813
2024-07-22,203.72260783455158
2024-07-23,203.48966232372044
2024-07-24,198.3769657255392
2024-07-25,197.0576741726227
2024-07-26,199.13544398121886
2024-07-29,199.45025914900987
2024-07-30,198.5528993427596
2024-07-31,201.57342594688737
2024-08-01,198.95789219853896
2024-08-02,195.1664892927763
2024-08-05,189.1463121923769
2024-08-06,191.02395586223895
2024-08-07,189.6335380488464
2024-08-08,193.992104230262
2024-08-09,195.00074518133616
2024-08-12,194.8983310142194
2024-08-13,198.1531208253095
2024-08-14,198.66495266888148
2024-08-15,201.87952103100648
2024-08-16,202.34803217784153
2024-08-19,204.37150106741225
2024-08-20,204.0016148357618
2024-08-21,204.79416581692612
2024-08-22,202.97380661523766
2024-08-23,205.35658601531875
2024-08-26,204.78357143826193
2024-08-27,204.98915146395333
2024-08-28,203.73898020298634
2024-08-29,203.6903264889161
2024-08-30,205.78387479780486
2024-09-03,201.36904155920615
2024-09-04,201.00772650958953
2024-09-05,200.48799816066548
2024-09-06,196.82581645747806
2024-09-09,198.86714517197314
2024-09-10,199.83963440768605
2024-09-11,201.98317420917834
2024-09-12,203.69860825009286
2024-09-13,204.90614507853647
2024-09-16,205.28178387626812
2024-09-17,205.39381660231427
2024-09-18,204.9042035386875
2024-09-19,208.3606756324444
2024-09-20,208.1019368421544
2024-09-23,208.60145478647812
2024-09-24,209.0951453716317
2024-09-25,208.71381121388865
2024-09-26,209.5450556580222
2024-09-27,209.4011781047763
2024-09-30,210.33299831394254
2024-10-01,208.59583415484275
2024-10-02,208.50956063353476
2024-10-03,208.159934810608
2024-10-04,210.0765170547138
2024-10-07,207.9107587048885
2024-10-08,209.88951833961315
2024-10-09,211.1538231641863
2024-10-10,210.72678432588123
2024-10-11,212.06753135789435
2024-10-14,213.71615232400453
2024-10-15,212.31034413857114
2024-10-16,213.26131289624652
2024-10-17,213.16011738302012
2024-10-18,213.89791672877752
2024-10-21,213.51534209994963
2024-10-22,213.50737355702623
2024-10-23,211.5292889675954
2024-10-24,212.0667606602002
2024-10-25,212.0956728750266
2024-10-28,212.7523332306616
2024-10-29,213.225796877273
2024-10-30,212.85941458040156
2024-10-31,208.8931967753081
2024-11-01,209.68555125695966
2024-11-04,208.98689524673847
2024-11-05,211.55468355831962
2024-11-06,217.17802012729322
2024-11-07,219.03450695576709
2024-11-08,219.87521597800628
2024-11-11,220.35154489487172
2024-11-12,219.76206240108257
2024-11-13,219.6144073127134
2024-11-14,218.11598636906163
2024-11-15,215.2470870668359
2024-11-18,216.23697585057892
2024-11-19,217.28114949134695
2024-11-20,217.19423434525532
2024-11-21,217.81311607838316
2024-11-22,218.51564434985806
2024-11-25,219.32788568457067
2024-11-26,220.61246976217058
2024-11-27,219.78306728775112
2024-11-29,220.96650590438554
2024-12-02,221.5854339736047
2024-12-03,221.76586119370052
2024-12-04,223.23950770770674
2024-12-05,222.76619340222825
2024-12-06,223.56460184725512
2024-12-09,222.0850762103865
2024-12-10,221.9021529333307
2024-12-11,224.2477562007138
2024-12-12,222.90742911897422
2024-12-13,222.79020276319815
2024-12-16,224.06164983633175
2024-12-17,223.16279073263726
2024-12-18,216.38316527227727
2024-12-19,216.16637005419065
2024-12-20,218.53615754433494
2024-12-23,220.16841042648772
2024-12-24,222.61655572522884
2024-12-26,222.508997820871
2024-12-27,219.96762834240835
2024-12-30,217.630205059573
2024-12-31,216.59459475897003
2025-01-02,216.19284101644416
2025-01-03,218.9563082419358
2025-01-06,220.41532441179737
2025-01-07,217.92518452190467
2025-01-08,218.22430510777448
2025-01-10,214.92621467122902
2025-01-13,215.1419561325261
2025-01-14,215.31229263539223
2025-01-15,219.4692453031315
2025-01-16,218.95977241397148
2025-01-17,221.22586764098787
2025-01-21,223.21420242672949
2025-01-22,224.44770704275666
2025-01-23,225.5197812408062
2025-01-24,225.10720683852261
2025-01-27,221.45828924623038
2025-01-28,223.6482853670267
2025-01-29,222.74204017227217
2025-01-30,224.33582020782717
2025-01-31,223.43749324350836
2025-02-03,221.67086136367038
2025-02-04,223.46972985502762
2025-02-05,223.5062249026424
2025-02-06,224.35399896362068
2025-02-07,222.00244600120976
2025-02-10,223.4988312761157
2025-02-11,223.43108592335375
2025-02-12,222.7924022087112
2025-02-13,225.24060824036337
2025-02-14,225.2391140331572
2025-02-18,225.67418825539215
2025-02-19,226.19345932348813
2025-02-20,224.9410810999792
2025-02-21,220.8352343649222
2025-02-24,219.7464126549787
2025-02-25,218.53061663173804
2025-02-26,218.36791664739016
2025-02-27,214.84018424972498
2025-02-28,218.22946835983709
2025-03-03,214.4046410337083
2025-03-04,211.9256642870221
2025-03-05,214.35105144676808
2025-03-06,210.50754219616928
2025-03-07,211.6537325181313
2025-03-10,205.58143130670175
2025-03-11,204.02327410274154
2025-03-12,205.20536939864536
2025-03-13,202.17960811930084
2025-03-14,206.4638594265844
2025-03-17,207.7447075661642
2025-03-18,205.304721470608
2025-03-19,207.6606152178994
2025-03-20,207.22389234664448
2025-03-21,207.44859429967954
2025-03-24,211.3312276382767
2025-03-25,211.7552263333446
2025-03-26,209.1050001622726
2025-03-27,208.1585784897496
2025-03-28,203.7692378278191
2025-03-31,204.8468913297815
2025-04-01,205.81847776695966
2025-04-02,207.2498356124781
2025-04-03,197.06187234108958
2025-04-04,185.4462383859646
2025-04-07,185.16555119011562
2025-04-08,182.23986232251718
2025-04-09,199.7875252886814
2025-04-10,192.84549796735897
2025-04-11,196.3830819166234
2025-04-14,197.95196424670326
2025-04-15,197.43712471215417
2025-04-16,192.97281123132305
2025-04-17,193.2245250311434
2025-04-21,188.54589680189366
2025-04-22,193.3236565238733
2025-04-23,196.7057104266939
2025-04-24,200.7098397119317
2025-04-25,202.22258043148972
2025-04-28,202.29549137077015
2025-04-29,203.40205024205082
2025-04-30,203.55636964796005
2025-05-01,204.91617223593136
2025-05-02,208.01883520048116
2025-05-05,206.78741901187232
2025-05-06,205.18065738319234
2025-05-07,205.3791694420011
2025-05-08,206.8246236085828
2025-05-09,206.58043999863702
2025-05-12,213.50592171622745
2025-05-13,215.16007470074206
2025-05-14,215.71192031759
2025-05-15,216.31198166979192
2025-05-16,217.9250575244691
2025-05-19,218.1276075114082
2025-05-20,217.15104707073013
2025-05-21,213.96064639934
2025-05-22,214.0232429373609
2025-05-23,212.5447698689395
2025-05-27,217.01195884997895
2025-05-28,215.8526295755255
2025-05-29,216.64561160118572
2025-05-30,216.66168494226946
2025-06-02,217.39767919266168
2025-06-03,218.4646311436459
2025-06-04,218.56868972679072
2025-06-05,217.40343749589667
2025-06-06,219.88535235895753
2025-06-09,220.21349094941579
2025-06-10,221.53672912429982
2025-06-11,220.817231778395
2025-06-12,221.56335526977605
2025-06-13,219.13045279080237
2025-06-16,221.21581594815441
2025-06-17,219.35544502518843
2025-06-18,219.19285502182754
2025-06-20,218.31674745287555
2025-06-23,220.27193273181638
2025-06-24,222.77311452799142
2025-06-25,222.86149981956083
2025-06-26,224.7101503266112
2025-06-27,226.06583795918596
2025-06-30,227.1754891431947
2025-07-01,226.99386520815113
2025-07-02,228.26893984614563
2025-07-03,230.1483398597022
2025-07-07,228.277516943005
2025-07-08,227.93378464039796
2025-07-09,229.401570215534
2025-07-10,230.12900447968585
2025-07-11,229.50331077908177
2025-07-14,229.9458979738048
2025-07-15,229.03818482075718
2025-07-16,229.86765333510454
2025-07-17,231.0943115658692
2025-07-18,231.3110035068237
2025-07-21,231.82882988217654
2025-07-22,232.0556393104422
2025-07-23,233.82639407388962
2025-07-24,234.07015053664796
2025-07-25,235.10581045698564
2025-07-28,235.14660620361312
2025-07-29,234.60985524205293
2025-07-30,234.35870049051323
2025-07-31,233.52083826734105
2025-08-01,229.6902203665526
2025-08-04,233.26179415292674
2025-08-05,232.19506957127246
2025-08-06,233.9491250971447
2025-08-07,233.8297110204704
2025-08-08,235.80376611217244
2025-08-11,235.26527846428337
2025-08-12,237.9675663613746
2025-08-13,238.51045226031823
2025-08-14,238.54359263806364
2025-08-15,237.95673060878863
2025-08-18,237.87806163829842
2025-08-19,236.34280669056773
2025-08-20,235.656942907497
2025-08-21,234.75410390117233
2025-08-22,238.5488412051021
2025-08-25,237.69750904532532
2025-08-26,238.61287911356715
2025-08-27,239.1027531880569
2025-08-28,240.0712562553572
2025-08-29,238.65430921565843
2025-09-02,237.00620935267787
2025-09-03,239.11213345767507
2025-09-04,241.14559623498457
2025-09-05,240.5660660744708
2025-09-08,241.1406464307526
2025-09-09,242.07915653254375
2025-09-10,243.09979210053535
2025-09-11,245.14242482318846
2025-09-12,245.04357125130474
2025-09-15,246.7268514426982
2025-09-16,246.51266141350501
2025-09-17,246.1904229905975
2025-09-18,247.47207928762296
2025-09-19,248.7981821066644
2025-09-22,249.7485839370317
2025-09-23,248.3489537825293
2025-09-24,247.4139846689153
2025-09-25,246.04642093750218
2025-09-26,247.43856501305922
2025-09-29,248.0073518738629
2025-09-30,248.8755451895868
2025-10-01,249.86238901805945
2025-10-02,249.99898811199563
2025-10-03,249.9581175663938
2025-10-06,251.07623076027411
2025-10-07,249.86206478256244
2025-10-08,251.14457168515975
2025-10-09,250.2988839078919
2025-10-10,243.58110904909717
2025-10-13,247.61328990401924
2025-10-14,247.41164823395795
2025-10-15,248.75311251981822
2025-10-16,247.2973653276854
2025-10-17,248.47814276898782
2025-10-20,251.0154155363621
2025-10-21,250.71663023088408
2025-10-22,249.67198564762708
2025-10-23,251.19214850807694
2025-10-24,253.4796325581083
2025-10-27,256.87208521693645
2025-10-28,257.2767600530224
2025-10-29,257.5354913152454
2025-10-30,255.24132845842396
2025-10-31,255.93406174978165
2025-11-03,256.54038565129594
2025-11-04,253.34127796315533
2025-11-05,254.62218626343082
2025-11-06,251.9057161665702
2025-11-07,251.93388769973137
2025-11-10,256.1330405064564
2025-11-11,256.66050851397864
2025-11-12,256.46578512999855
2025-11-13,251.9240174435947
2025-11-14,251.76033163260078
2025-11-17,250.05219311955932
2025-11-18,248.08115035559587
2025-11-19,249.39546576260324
2025-11-20,245.6252208824275
2025-11-21,248.32225487289134
2025-11-24,252.93338963851815
2025-11-25,255.41108036065046
2025-11-26,256.9490214092887
2025-11-28,258.26281162596115
2025-12-01,256.71488085690777
2025-12-02,257.3556976983466
2025-12-03,258.3897920542789
2025-12-04,258.60678204438886
2025-12-05,259.2906029705489
2025-12-08,258.0438695189065
2025-12-09,258.06232547098455
2025-12-10,259.8379549587821
2025-12-11,259.89075686581356
2025-12-12,257.1431659396975
2025-12-15,256.79176273645623
2025-12-16,256.1806567104164
2025-12-17,252.85541109400867
2025-12-18,255.07241844224473
2025-12-19,257.3765012609086
2025-12-22,259.08240393217613
2025-12-23,260.33155510332415
2025-12-24,261.116664667558
2025-12-26,260.98700082558673
2025-12-29,260.1086353624898
2025-12-30,259.7887375096818
2025-12-31,257.94909320597657
2026-01-02,258.47999427389163
2026-01-05,260.1597791918239
2026-01-06,261.54106890195254
2026-01-07,261.03286571338276
2026-01-08,261.2646351738379
2026-01-09,263.0466767995839
2026-01-12,263.6451317660302
2026-01-13,263.35525103708324
2026-01-14,262.00141231001356
2026-01-15,262.432092008018
2026-01-16,262.0977255170955
2026-01-20,256.6028025196822
2026-01-21,259.6741034133805
2026-01-22,261.19497077621827
2026-01-23,261.10231943682953
2026-01-26,262.55986564916475
2026-01-27,263.52451096948806
2026-01-28,263.52055278787566
2026-01-29,263.42699710930424
2026-01-30,262.37735693700256
2026-02-02,264.02417684144626
2026-02-03,261.7759667699881
2026-02-04,260.1506885188128
2026-02-05,256.9606418476933
2026-02-06,261.2093554587411
2026-02-09,262.4652750878643
2026-02-10,261.3975509740322
2026-02-11,260.9978761468575
2026-02-12,257.10230554261557
2026-02-13,257.1008038323713
2026-02-17,257.05457357866777
2026-02-18,258.4221616919239
2026-02-19,257.6967599525311
2026-02-20,259.8918210699222
2026-02-23,257.116847562751
2026-02-24,258.94949476722184
2026-02-25,261.0194793091794
2026-02-26,259.48001907250324
2026-02-27,258.7168124556108
2026-03-02,258.49690296018866
2026-03-03,256.0905800064263
2026-03-04,258.0057022536192
2026-03-05,256.51605116844263
2026-03-06,253.20377432213292
2026-03-09,255.51158915065474
2026-03-10,255.0302272738996
2026-03-11,254.94204650488422
2026-03-12,251.040765568831
