Date,S&P 500-style reconstruction,Official S&P 500
2021-06-02,157.48868177003988,167.6521821679681
2021-06-03,157.05948933698238,167.0438221343024
2021-06-04,158.28214599302947,168.51950324688556
2021-06-07,158.1562470783136,168.3852372361939
2021-06-08,158.06165196733681,168.41470883952596
2021-06-09,157.70778265594575,168.10754275595286
2021-06-10,158.21248156090329,168.88961989704782
2021-06-11,158.5943084945112,169.2186902877839
2021-06-14,158.62848139550803,169.52585637135698
2021-06-15,158.3714544017147,169.1848222604564
2021-06-16,157.441572704192,168.2728949858687
2021-06-17,156.98737101049426,168.19957586180365
2021-06-18,154.83644094812433,165.9920457796129
2021-06-21,157.30768103308034,168.31631453612425
2021-06-22,157.96254160476667,169.17885012697593
2021-06-23,157.63445142580233,168.9955814966186
2021-06-24,158.69442590151002,169.97765702309766
2021-06-25,159.45330433806924,170.54378415192252
2021-06-28,159.38386191722554,170.93858691735102
2021-06-29,159.55319708528364,170.98599437432807
2021-06-30,159.88411238355417,171.21309107221487
2021-07-01,160.7042637955874,172.1071019463611
2021-07-02,161.72359991059355,173.39791926589834
2021-07-06,160.95989835264842,173.0473336320697
2021-07-07,161.6715789243631,173.62859535323273
2021-07-08,160.17816173738825,172.14215661910325
2021-07-09,162.19266673101978,174.0835668771471
2021-07-12,162.5106002162254,174.6843596146437
2021-07-13,161.97571292773262,174.0700274474975
2021-07-14,162.23685439184726,174.2728076409849
2021-07-15,162.01991628385105,173.70428776812716
2021-07-16,160.97163063320716,172.39475646680413
2021-07-19,158.18660699262603,169.65893573663396
2021-07-20,160.7899013867305,172.23140791685077
2021-07-21,162.14060132716,173.6509081776696
2021-07-22,162.24975875924696,174.00110474742786
2021-07-23,163.6154158063737,175.76642460721308
2021-07-26,163.93878782943995,176.18513535976706
2021-07-27,163.46570602535374,175.35487263355427
2021-07-28,163.24556793533233,175.322210704845
2021-07-29,164.14822329010042,176.0596427438627
2021-07-30,163.62716159730678,175.1078558552635
2021-08-02,163.18479488606977,174.7851661152818
2021-08-03,164.63179235611486,176.21900338709452
2021-08-04,163.80786879831112,175.40268860780523
2021-08-05,164.67643025847855,176.4560601251833
2021-08-06,165.14660885079226,176.75167100586583
2021-08-09,165.03020055560597,176.58554064780918
2021-08-10,165.2992360848412,176.7608334647235
2021-08-11,165.82656973914132,176.9863349999217
2021-08-12,166.2272056107662,177.72018764949178
2021-08-13,166.5396855247647,178.00583848997232
2021-08-16,166.9724350661728,178.47236521677726
2021-08-17,166.0289332742837,177.21222559919028
2021-08-18,164.23601015325505,175.3074651765772
2021-08-19,164.31351596999386,175.52777270643568
2021-08-20,165.54804979851843,176.95684394338613
2021-08-23,166.67439240114805,178.46518698467855
2021-08-24,166.91012916877997,178.7321238433733
2021-08-25,167.19662995566148,179.12893028876434
2021-08-26,166.1578826908503,178.08551881158823
2021-08-27,167.40958379502666,179.65403061136652
2021-08-30,167.91204500679737,180.4277234217446
2021-08-31,167.53131558497586,180.1843054861049
2021-09-01,167.53544340874208,180.24046688466575
2021-09-02,168.21557676551936,180.75282535896267
2021-09-03,168.02698393884472,180.69226753640643
2021-09-07,167.21254692869772,180.078713497401
2021-09-08,167.02265937980394,179.84126769524184
2021-09-09,166.30187479293235,179.01298919578804
2021-09-10,165.02715791848732,177.63054728767386
2021-09-13,165.40246258424872,178.03492102923397
2021-09-14,164.31840705228197,177.01181869653226
2021-09-15,165.70272107322896,178.51181631351483
2021-09-16,165.48846198230265,178.23491941461808
2021-09-17,164.0770824768919,176.61104379762327
2021-09-20,161.48911890191013,173.61266317955025
2021-09-21,161.42818980161894,173.47162745403378
2021-09-22,163.0691766289614,175.1230099008052
2021-09-23,165.09674655974482,177.24807785327675
2021-09-24,165.1756900077872,177.5070388985285
2021-09-27,164.6976149898032,177.01421144056516
2021-09-28,161.60850726933663,173.40947446878894
2021-09-29,161.97800782490853,173.6815858796199
2021-09-30,159.89444131160678,171.61308784298308
2021-10-01,161.80659680403815,173.58517580297718
2021-10-04,160.01638736125122,171.33101639195016
2021-10-05,161.53157284678514,173.13419218578431
2021-10-06,162.15494520202432,173.8445259122993
2021-10-07,163.50862042381274,175.28713657889932
2021-10-08,163.207101108444,174.95168553740885
2021-10-11,162.11859719385836,173.75050857968952
2021-10-12,161.8488170652892,173.3305917285173
2021-10-13,162.3037766761731,173.8544859525013
2021-10-14,165.02243364298545,176.82098277000586
2021-10-15,166.2217543272793,178.140104500664
2021-10-18,166.4989336934219,178.741286302231
2021-10-19,167.82216783840795,180.06278132371853
2021-10-20,168.63792598251635,180.72253672108278
2021-10-21,168.9830254251547,181.26395828143785
2021-10-22,169.35311110316132,181.06954296546385
2021-10-25,169.949444887662,181.92929674821224
2021-10-26,170.1539141490711,182.26037081891081
2021-10-27,168.71754822925226,181.3396701495358
2021-10-28,170.31602517637975,183.12210882841816
2021-10-29,170.43096119301998,183.47907511300122
2021-11-01,170.79635297110963,183.80935160235552
2021-11-02,171.46131756971806,184.48583675474654
2021-11-03,172.45225103713358,185.6778512536082
2021-11-04,172.59140062540956,186.45434532529308
2021-11-05,173.3000432482745,187.1503420408142
2021-11-08,173.61123768459572,187.31649185207434
2021-11-09,173.09453281049036,186.66111342550195
2021-11-10,171.8779272294234,185.12567207170684
2021-11-11,171.8899302493638,185.22766521775964
2021-11-12,172.9694780930334,186.56550093020357
2021-11-15,172.94200727826785,186.56349725024106
2021-11-16,173.71793955344032,187.28460805150587
2021-11-17,173.18070903194976,186.79736366295262
2021-11-18,173.19945273625788,187.42963168374382
2021-11-19,172.66091587139982,187.16748031311488
2021-11-22,172.37419287958994,186.56908031965116
2021-11-23,172.86367840846663,186.87825008318677
2021-11-24,173.16080443701838,187.30692087594275
2021-11-26,169.271085144669,183.05040432024526
2021-11-29,171.15159844947806,185.46670618260742
2021-11-30,167.9520778493097,181.95001440996052
2021-12-01,166.17873137827195,179.8002408890192
2021-12-02,168.85345799022022,182.35240392476163
2021-12-03,167.65292778167202,180.8117880188303
2021-12-06,169.69173784734517,182.93286806458036
2021-12-07,172.82565594368148,186.7208736667139
2021-12-08,173.33973869963899,187.29696083574075
2021-12-09,172.32770126260527,185.95196634440165
2021-12-10,174.18677227840482,187.72763530845924
2021-12-13,172.86657754607822,186.0125241669579
2021-12-14,171.53890150827655,184.6228845735415
2021-12-15,174.0326023847976,187.64118527201853
2021-12-16,173.00914185053466,186.0005604467934
2021-12-17,171.1483029610199,184.08704608259654
2021-12-20,169.14795776777453,181.99065215211277
2021-12-21,172.0690667531989,185.22607005507103
2021-12-22,173.73904827999021,187.11170797862442
2021-12-23,174.76961290882602,188.276235100913
2021-12-27,177.1270676544994,190.881777727113
2021-12-28,176.97914318582787,190.6889575738276
2021-12-29,177.3155090294602,190.95628349659273
2021-12-30,176.85944061877902,190.38537087970207
2021-12-31,176.59379113655723,189.88538464284355
2022-01-03,177.35752818451644,191.09572405942058
2022-01-04,177.63574956968262,190.9754059956524
2022-01-05,174.59741732456345,187.27186620320057
2022-01-06,174.36685641988973,187.09137938094653
2022-01-07,173.90865495592752,186.33361874425097
2022-01-10,173.5302764757771,186.06510617607114
2022-01-11,175.0204725669956,187.7694596960262
2022-01-12,175.39203020871318,188.29854792534988
2022-01-13,173.29235662330296,185.61649584970766
2022-01-14,173.16091513161882,185.76869771404432
2022-01-18,170.12051580322708,182.35279298883202
2022-01-19,168.53082623999012,180.58587796635823
2022-01-20,166.95459589928114,178.59268328054546
2022-01-21,164.41637539732028,175.2146344893821
2022-01-24,164.76532619312002,175.70028371524674
2022-01-25,163.20614300563173,173.5616763331256
2022-01-26,162.852872783723,173.30191770652957
2022-01-27,162.18672586165962,172.36884479971613
2022-01-28,166.18338112173535,176.5656205674052
2022-01-31,168.78826091038107,179.90023035510947
2022-02-01,169.85258081378868,181.1348862760859
2022-02-02,171.06227634225525,182.84163254007385
2022-02-03,168.26428043335133,178.38192727361505
2022-02-04,168.41477641304567,179.30183036164576
2022-02-07,168.11612206289007,178.6381065107635
2022-02-08,169.463455209266,180.13888225588687
2022-02-09,171.77862223201075,182.75399585821845
2022-02-10,168.75590189717616,179.44327460443614
2022-02-11,165.99720077428995,176.0393335993883
2022-02-14,165.08815784626637,175.36323751106767
2022-02-15,167.53710508897382,178.12814078049948
2022-02-16,167.6849494698435,178.28510867969842
2022-02-17,164.48231536354191,174.51025344314408
2022-02-18,163.45124979844633,173.2596848016887
2022-02-22,161.82550534262577,171.50232130214297
2022-02-23,159.0550128147114,168.34459949404163
2022-02-24,160.82909674949877,170.86250543838622
2022-02-25,164.56963512659243,174.685157195988
2022-02-28,163.9251321144797,174.25847062999102
2022-03-01,161.42839062555342,171.5620815433549
2022-03-02,164.63706548065576,174.76046054681206
2022-03-03,163.9498537605223,173.84215262146995
2022-03-04,162.62056368865822,172.46288158552946
2022-03-07,158.1654761158862,167.37209494369415
2022-03-08,156.83990604114837,166.16136646304673
2022-03-09,160.66225361531298,170.43142244839382
2022-03-10,159.76271333938098,169.6999625428566
2022-03-11,157.9179058918239,167.50038882090536
2022-03-14,156.97344256881235,166.25736802241553
2022-03-15,159.98525917985293,169.8167012171772
2022-03-16,163.29572466594453,173.61783773168645
2022-03-17,165.28426178067906,175.76163911914728
2022-03-18,166.8832684976768,177.8114231739983
2022-03-21,166.78236095461742,177.73413559641529
2022-03-22,168.4279835650019,179.74326245591052
2022-03-23,166.4113382586903,177.53732753640838
2022-03-24,168.55211761303877,180.08390750274071
2022-03-25,169.40358994608854,180.99624329460232
2022-03-28,170.3820627260697,182.2894533581725
2022-03-29,172.60160571629436,184.52369268879553
2022-03-30,171.65305620637855,183.36235589188416
2022-03-31,169.0476344526438,180.49226915102233
2022-04-01,169.69207164775355,181.1077879635832
2022-04-04,170.56030307302132,182.57311997189402
2022-04-05,168.65055810683901,180.28151314409192
2022-04-06,167.47967036534322,178.5297327139563
2022-04-07,168.30358617730255,179.28908851334046
2022-04-08,168.29497034930972,178.81378839174823
2022-04-11,165.78840708644643,175.79589621054512
2022-04-12,165.31938726954178,175.19512292625203
2022-04-13,166.9887363462007,177.15285442204873
2022-04-14,165.30598355226198,175.0014857384188
2022-04-18,164.9447215272371,174.96563348433233
2022-04-19,167.48048061530395,177.77516240263793
2022-04-20,168.24525632718618,177.66521289634565
2022-04-21,165.97169520558555,175.04412716053358
2022-04-22,161.33313330595996,170.18839357682455
2022-04-25,162.1224270085359,171.1581163190687
2022-04-26,157.97322345369503,166.34064718668256
2022-04-27,158.81093949523327,166.68963765782263
2022-04-28,162.2422815415764,170.81468946413526
2022-04-29,156.87037248554566,164.61676265039392
2022-05-02,157.37052648792783,165.55100274941853
2022-05-03,158.03038144053687,166.35179387229925
2022-05-04,162.7146175709574,171.31946118905955
2022-05-05,157.34507070195798,165.21197231848046
2022-05-06,156.49784855633777,164.27452244087516
2022-05-09,151.646720127667,159.01164303410448
2022-05-10,151.84016910772255,159.40247734601502
2022-05-11,149.60945302532775,156.77820128482574
2022-05-12,149.39521933931277,156.57502230066618
2022-05-13,152.67798822162496,160.31242039384372
2022-05-16,152.2522956146111,159.67976330898213
2022-05-17,155.15496854005576,162.9004454102744
2022-05-18,149.16014578891006,156.32003943553417
2022-05-19,148.3115869703696,155.4081024343447
2022-05-20,148.54709086311013,155.43081404945374
2022-05-23,151.48452707516603,158.31483901063731
2022-05-24,150.8134206074822,157.02919624323624
2022-05-25,152.11629998266318,158.51324223333282
2022-05-26,154.88004467584489,161.66500163455544
2022-05-27,158.4404527145332,165.66495961563584
2022-05-31,157.07501014030433,164.6255165919777
2022-06-01,155.89531253854528,163.3936619323081
2022-06-02,158.4523351457937,166.4051734627568
2022-06-03,156.22780318150092,163.68489584219873
2022-06-06,156.50209524331612,164.19844096191034
2022-06-07,158.0317755875426,165.76216727362282
2022-06-08,156.18494556938077,163.97293942671214
2022-06-09,152.4525931740412,160.07059762089267
2022-06-10,148.00477915915312,155.41089396904977
2022-06-13,142.31495091764927,149.3858575015881
2022-06-14,141.67511282373718,148.82212311679615
2022-06-15,143.59269564370197,150.99381067150222
2022-06-16,139.04313350539772,146.08470722393741
2022-06-17,139.36162784622502,146.40622004510615
2022-06-21,142.53278342227895,149.98984056446193
2022-06-22,142.34785256367454,149.79461794054185
2022-06-23,143.81205801491933,151.22249280547584
2022-06-24,148.14302827297712,155.84435024987152
2022-06-27,147.71919123362542,155.38101384844379
2022-06-28,144.880160166972,152.2511684809859
2022-06-29,144.88449651210564,152.14280441078046
2022-06-30,143.6945692100605,150.81014325047275
2022-07-01,145.44445206393272,152.40176545603222
2022-07-05,145.50183364283913,152.6431894383111
2022-07-06,145.93503638876712,153.18860863198944
2022-07-07,147.89914201116335,155.48101304113584
2022-07-08,147.69271087698354,155.35192158258036
2022-07-11,146.25969012848438,153.56110829958283
2022-07-12,144.9682759933821,152.14160803876402
2022-07-13,144.3818539337744,151.46352772368436
2022-07-14,143.87870589235965,151.00934405451255
2022-07-15,146.6864688810736,153.9089121253082
2022-07-18,145.4866469420703,152.6216839218203
2022-07-19,149.59909120001578,156.83836031670984
2022-07-20,150.41183256645445,157.76304889280632
2022-07-21,151.69208522083375,159.31880911767757
2022-07-22,149.93544159182596,157.83197159287596
2022-07-25,150.1502522697311,158.0395470010309
2022-07-26,148.31085989187739,156.21526448137809
2022-07-27,152.36648377666964,160.30127370822703
2022-07-28,154.19022244027505,162.24626335571847
2022-07-29,156.40788220570278,164.55141933977188
2022-08-01,155.88229028202053,164.08687683972593
2022-08-02,154.90994009463273,162.9936651615399
2022-08-03,157.45437530644276,165.54263787190513
2022-08-04,157.36370943706382,165.41395493062356
2022-08-05,157.2229739380123,165.14503384516982
2022-08-08,157.09881585448446,164.94065848899382
2022-08-09,156.5281104203283,164.2398762854069
2022-08-10,159.88324986428844,167.73664797764982
2022-08-11,159.73343405363292,167.61831414064062
2022-08-12,162.48160945126148,170.52186039155603
2022-08-15,163.0674752696325,171.198754061221
2022-08-16,163.3709981136385,171.51986809171757
2022-08-17,162.12116999727075,170.27844245591638
2022-08-18,162.42108406381516,170.664899797035
2022-08-19,160.25607232912438,168.46332239512122
2022-08-22,156.87526649893942,164.85819635927461
2022-08-23,156.45621252138955,164.48926635452705
2022-08-24,156.91417467937302,164.9689434469112
2022-08-25,159.23500364372296,167.29362072069645
2022-08-26,153.8043454678559,161.65782340245673
2022-08-29,152.78150328961706,160.58015483388277
2022-08-30,151.17653702963165,158.80925190468747
2022-08-31,150.02764343415672,157.56783599548802
2022-09-01,150.65058269921522,158.03994579170308
2022-09-02,148.99160257447005,156.34314984131535
2022-09-06,148.37328830190347,155.70291573368291
2022-09-07,151.1320546510328,158.55866546355088
2022-09-08,152.02542288324773,159.606852702191
2022-09-09,154.44528404640204,162.04428074357537
2022-09-12,156.05846718788138,163.75940161167847
2022-09-13,149.27209970338095,156.678999673478
2022-09-14,149.84228618595873,157.2096733388885
2022-09-15,148.10800417775877,155.43041525878158
2022-09-16,146.93605675141643,154.31409317481436
2022-09-19,147.9735891858947,155.37224045365647
2022-09-20,146.2732016889826,153.6208685407948
2022-09-21,143.68036213522538,150.9914179274693
2022-09-22,142.54416822721447,149.71892552564745
2022-09-23,140.07106161940953,147.13887632265977
2022-09-26,138.72247118228867,145.61738291578814
2022-09-27,138.3900175118792,145.30862166952645
2022-09-28,141.15022707537506,148.1671532074977
2022-09-29,138.11276284019732,145.03690904936767
2022-09-30,136.00115269820645,142.85168206501203
2022-10-03,139.46162867896015,146.5492399973816
2022-10-04,143.7518114811923,151.03125808827727
2022-10-05,143.4322427546306,150.72648474873708
2022-10-06,142.04484944552175,149.1822797267564
2022-10-07,138.0981626326561,145.00463618472878
2022-10-10,137.11710735374194,143.91819422136754
2022-10-11,136.18697585255143,142.97996621562146
2022-10-12,135.81427724545426,142.509451582095
2022-10-13,139.20381775240153,146.2098010491696
2022-10-14,135.92382236066643,142.75008770963137
2022-10-17,139.6275195555273,146.5301174983219
2022-10-18,141.25104977083706,148.20460062427276
2022-10-19,140.18875435797472,147.21576510957067
2022-10-20,139.11534494883676,146.0452658538016
2022-10-21,142.34327759446975,149.5101634720778
2022-10-24,143.98851913334636,151.28663974408144
2022-10-25,146.39937796887932,153.74756725531736
2022-10-26,144.75002682476398,152.6117238816183
2022-10-27,143.61273088223103,151.68344618947245
2022-10-28,147.21784691268738,155.418860055891
2022-10-31,146.03362400368053,154.26030506708292
2022-11-01,145.22584410068677,153.62764798222133
2022-11-02,141.4772886113216,149.78665185370062
2022-11-03,139.75721304960274,148.20101150822342
2022-11-04,141.71363748121956,150.21932027977985
2022-11-07,143.08500753781735,151.66352610906847
2022-11-08,143.79299808472913,152.51252227027055
2022-11-09,140.82518578104447,149.34363432334902
2022-11-10,148.70758965149454,157.6224216845638
2022-11-11,150.16082287364483,159.0789705714855
2022-11-14,148.7419840815778,157.65747635730594
2022-11-15,150.1143142759934,159.03116432383632
2022-11-16,148.995409619253,157.71883176120647
2022-11-17,148.52115501028325,157.23158737265325
2022-11-18,149.17388267398303,157.97978675981898
2022-11-21,148.40792459894598,157.36624244741532
2022-11-22,150.33485450678188,159.50327412005137
2022-11-23,151.28843944563044,160.4466864045354
2022-11-25,151.22532326459876,160.40127290091908
2022-11-28,148.93301809850792,157.92400469872678
2022-11-29,148.6573120374859,157.6726109496441
2022-11-30,153.3851049785803,162.55224279387687
2022-12-01,153.1763681778607,162.4112070683604
2022-12-02,153.0132053852488,162.2171808164568
2022-12-05,150.25573984348597,159.31443214688568
2022-12-06,148.0138853555481,157.0204325750507
2022-12-07,147.56001038811596,156.72800229314362
2022-12-08,148.49752324183876,157.90687615302784
2022-12-09,147.36042873785087,156.74632721085902
2022-12-12,149.36173117435533,158.98455444820357
2022-12-13,150.44833710191648,160.14349850108204
2022-12-14,149.56765702115248,159.17419400271353
2022-12-15,145.76217638601065,155.2073064676163
2022-12-16,144.1996214103509,153.47864616986362
2022-12-19,142.8181018551914,152.09618480854596
2022-12-20,143.00797006162782,152.25396001569095
2022-12-21,145.0461972277993,154.51767094964606
2022-12-22,142.98913860687117,152.28462799103946
2022-12-23,143.9018083774852,153.1782498011153
2022-12-27,143.2848908639094,152.55793577388687
2022-12-28,141.5568594166737,150.72409200470418
2022-12-29,144.05774018529507,153.35593536206252
2022-12-30,143.69486077461423,152.96629742216845
2023-01-03,143.25098832790337,152.3543482724534
2023-01-04,144.18677873632356,153.5029432210595
2023-01-05,142.4721107880147,151.71532026343917
2023-01-06,145.63526620172158,155.18061667238754
2023-01-09,145.5480650975176,155.06149498063579
2023-01-10,146.5371067267905,156.1435502466034
2023-01-11,148.60354321464564,158.1499050245971
2023-01-12,149.05016465934224,158.69013021293574
2023-01-13,149.68093292823716,159.32439218708768
2023-01-17,149.308019765546,159.0008854125582
2023-01-18,147.03958812344786,156.52641847167268
2023-01-19,146.13118921827373,155.3308148567617
2023-01-20,149.0283742727336,158.269425507021
2023-01-23,150.70590839597233,160.14987915183644
2023-01-24,150.4507543252677,160.03593201222088
2023-01-25,150.27437449119554,160.00684947295923
2023-01-26,152.0330234786521,161.76818142602292
2023-01-27,152.5890047377639,162.17176731284047
2023-01-30,150.59752716014503,160.0686036675319
2023-01-31,152.8497257902746,162.41240344037686
2023-02-01,154.38160118196575,164.1099872455071
2023-02-02,157.07908589642236,166.52230120114777
2023-02-03,155.3791581319377,164.79802760078874
2023-02-06,154.33633013002193,163.78609140690722
2023-02-07,156.40380071045868,165.89442960435198
2023-02-08,154.27382657165703,164.05619913777565
2023-02-09,152.64784849563804,162.60761633769516
2023-02-10,153.00524055514225,162.96458262227821
2023-02-13,154.6709212932656,164.83030046542763
2023-02-14,154.60856320447917,164.78407965386526
2023-02-15,155.30224425623982,165.2410548577421
2023-02-16,153.20767832648696,162.96258866891748
2023-02-17,152.76455688807957,162.51160505172462
2023-02-21,149.6947079525467,159.25467190567375
2023-02-22,149.50148056461626,159.00407573793538
2023-02-23,149.9568541951114,159.8514767364489
2023-02-24,148.34284153364896,158.16703357029604
2023-02-27,148.79391231060825,158.65308158683283
2023-02-28,148.38390837800168,158.17141054108794
2023-03-01,147.74618400348328,157.4240087352665
2023-03-02,148.84742449054457,158.6176281234185
2023-03-03,151.2573321171099,161.17894389141688
2023-03-06,151.50964394242285,161.28970070565524
2023-03-07,149.21513755272372,158.81762650880262
2023-03-08,149.3450057804259,159.04232073605476
2023-03-09,146.57730347112087,156.1065016205005
2023-03-10,144.39121881995663,153.84637007599298
2023-03-13,144.29838371516485,153.61409882597
2023-03-14,146.78963548312285,156.14514540929198
2023-03-15,145.9312862854998,155.0551143298814
2023-03-16,148.57096661639423,157.77819321174627
2023-03-17,147.05728855705163,156.03956314718985
2023-03-20,148.26061246108472,157.43118696736522
2023-03-21,150.43897866539302,159.474989162134
2023-03-22,147.91204030878828,156.84951672892828
2023-03-23,148.3340253955447,157.31763861842182
2023-03-24,149.11283396648665,158.20487977774326
2023-03-27,149.19690340899606,158.4654359856836
2023-03-28,148.86318436395493,158.2160361899617
2023-03-29,150.9299595323659,160.46860043830011
2023-03-30,151.68004221193985,161.38572171822756
2023-03-31,153.98864162382583,163.715573544149
2023-04-03,154.49774110405104,164.3211323165079
2023-04-04,153.69516194874595,163.36856729976793
2023-04-05,153.33130937620106,162.961392296901
2023-04-06,154.10845627642829,163.54465769802655
2023-04-10,154.05600905854254,163.707597730706
2023-04-11,154.0431660239178,163.7008280158812
2023-04-12,153.44469613406955,163.023944072818
2023-04-13,155.64661936515375,165.186080104596
2023-04-14,155.45632927738305,164.8442484123511
2023-04-17,155.75812233054054,165.38924936215378
2023-04-18,155.7688374770559,165.53069360494416
2023-04-19,155.7234546950122,165.51674565802065
2023-04-20,154.878470175735,164.5314992593679
2023-04-21,155.00409428738902,164.68010228105348
2023-04-24,155.13366483732938,164.82034042522562
2023-04-25,152.7147340816688,162.21438928175175
2023-04-26,152.12279348334744,161.59129344642
2023-04-27,155.33456811341858,164.7530128878446
2023-04-28,156.47574179455094,166.1127529074515
2023-05-01,156.29465513023447,166.04861569544764
2023-05-02,154.59550452888647,164.1247327737749
2023-05-03,153.5901559920651,162.97613782516882
2023-05-04,152.52409394970192,161.7996567093175
2023-05-05,155.26223269609093,164.78886514193107
2023-05-08,155.4562899980578,164.86337091141078
2023-05-09,154.8322280889457,164.1083920828185
2023-05-10,155.70576654102237,164.8442484123511
2023-05-11,155.76275138023405,164.5645697053511
2023-05-12,155.55491217972533,164.30401349741072
2023-05-15,155.89550523545267,164.79005178734576
2023-05-16,155.07926434826592,163.73907301400058
2023-05-17,156.87826513194594,165.6860663414545
2023-05-18,158.21851194290647,167.25097929858168
2023-05-19,158.00748662832103,167.00915652563063
2023-05-22,158.21409757827652,167.03504873951508
2023-05-23,156.33133733826864,165.1605769547819
2023-05-24,155.14372397778232,163.95183270089348
2023-05-25,155.8466214809193,165.38765419946517
2023-05-26,157.6978805079164,167.54581205112342
2023-05-30,157.5398830516221,167.54859385922668
2023-05-31,156.8160523760247,166.52510246245458
2023-06-01,158.28127111711214,168.1661163517501
2023-06-02,160.63345414243304,170.61031410795925
2023-06-05,160.412525776685,170.26848241571437
2023-06-06,160.96425874658786,170.6692767678269
2023-06-07,160.09694645084923,170.0186838293203
2023-06-08,160.99116838324795,171.0708687012837
2023-06-09,161.173853437887,171.26726824401672
2023-06-12,162.64906285244493,172.86367593764197
2023-06-13,163.63283930826594,174.0620516340545
2023-06-14,163.56244690605962,174.20468252225956
2023-06-15,165.7272904437252,176.32617108528353
2023-06-16,165.07836345901728,175.67876847215416
2023-06-20,164.20144970559605,174.84691058325276
2023-06-21,163.2984761409008,173.92978930332535
2023-06-22,164.0892578004077,174.57520768969573
2023-06-23,162.9053976482733,173.23816955859613
2023-06-26,162.04863562676394,172.46087790556695
2023-06-27,163.79373895756873,174.43656470821216
2023-06-28,163.92442017118378,174.3748007870377
2023-06-29,164.58145256945284,175.15487424817016
2023-06-30,166.45323525060874,177.30385018776718
2023-07-03,166.6759869424005,177.5114158693204
2023-07-05,166.50211420439862,177.1620168809064
2023-07-06,165.11787928754634,175.75844879377007
2023-07-07,164.593264647936,175.25488316746396
2023-07-10,164.73655435674505,175.67637572812126
2023-07-11,165.92215798550677,176.8608229308138
2023-07-12,167.10894574198682,178.17157978395855
2023-07-13,168.73783684684253,179.6807204065953
2023-07-14,168.72418444821034,179.49665419489367
2023-07-17,169.17178604849207,180.1886824568968
2023-07-18,170.20835084284107,181.47113489892067
2023-07-19,170.58446130571252,181.89902756353587
2023-07-20,169.3867728432853,180.66995471196955
2023-07-21,169.5611036846709,180.72850885456327
2023-07-24,170.27091969176163,181.4575954692711
2023-07-25,170.64125957092685,181.9683393276759
2023-07-26,171.10772033700485,181.9400543697585
2023-07-27,170.01021793645137,180.77115027667804
2023-07-28,171.86644033083095,182.55677928093763
2023-07-31,172.13468217728635,182.82490278504707
2023-08-01,171.55302309533633,182.33765839649382
2023-08-02,169.26931337069516,179.81418883594267
2023-08-03,168.87005327624416,179.3560269866511
2023-08-04,167.97737252696186,178.40542674346662
2023-08-07,169.60815364013578,180.01537386674147
2023-08-08,168.97443881104047,179.2560180673573
2023-08-09,167.8759204000452,177.9942832870817
2023-08-10,167.96989094242224,178.03890893595548
2023-08-11,167.94435810718144,177.84846207349946
2023-08-14,168.68769863344986,178.87117534213078
2023-08-15,166.67218605531482,176.80505059632335
2023-08-16,165.41783847447462,175.46921856384196
2023-08-17,164.22646035162575,174.11583974178595
2023-08-18,164.0888364527989,174.0899475279015
2023-08-21,164.82029780376195,175.28754509617323
2023-08-22,164.5691690832966,174.8006897716904
2023-08-23,166.40995613132154,176.73134240818794
2023-08-24,164.05441381378418,174.35289647987474
2023-08-25,165.28813458621454,175.5241933169881
2023-08-28,166.27313708232373,176.62378564592854
2023-08-29,168.71340400636376,179.18629778594337
2023-08-30,169.37898151155656,179.8731514958103
2023-08-31,169.12074532880885,179.5859054926412
2023-09-01,169.552535577848,179.90900374989678
2023-09-05,168.92250272973376,179.1544334385784
2023-09-06,167.81510589483906,177.9054405066081
2023-09-07,167.5031110549209,177.33413882564707
2023-09-08,167.93685412975242,177.5871277374183
2023-09-11,169.27334616146408,178.78112646303896
2023-09-12,168.17943786911925,177.76280961840305
2023-09-13,168.45879527049118,177.98352566553544
2023-09-14,169.91699265822777,179.4839123465884
2023-09-15,168.05073569638725,177.30145744373428
2023-09-18,168.19250115298055,177.42934280367155
2023-09-19,167.87434596069158,177.04769040382223
2023-09-20,166.2144444426418,175.38436369008986
2023-09-21,163.42061010952986,172.5078962984736
2023-09-22,162.93945913141224,172.1118874344269
2023-09-25,163.5700654313017,172.80430476050043
2023-09-26,161.07851914759468,170.2581138582385
2023-09-27,161.1833988038131,170.29715643770214
2023-09-28,162.15873188125317,171.3007472072738
2023-09-29,161.6231281294818,170.83659377129823
2023-10-02,161.7173009540677,170.85015265415132
2023-10-03,159.48538116452727,168.5019759105145
2023-10-04,160.93604334190036,169.86848564494616
2023-10-05,160.6640604900853,169.64697201646948
2023-10-06,162.5915354939998,171.65133284110243
2023-10-09,163.66859150320403,172.7333978336718
2023-10-10,164.4981634241504,173.63299177722814
2023-10-11,165.25077317403213,174.37839962968883
2023-10-12,164.02237669722788,173.28915640502075
2023-10-13,163.2163628180963,172.4194425820704
2023-10-16,164.96312352288928,174.24611784575615
2023-10-17,165.20502322473385,174.22899902665895
2023-10-18,163.0314781244223,171.8943617126717
2023-10-19,161.56034620119505,170.43620793645962
2023-10-20,159.5033152696893,168.29121990358408
2023-10-23,159.16781231133058,168.00755328986256
2023-10-24,160.3842337378499,169.22826126391547
2023-10-25,157.49210968319508,166.80159084407742
2023-10-26,155.58451324157093,164.82790772139472
2023-10-27,154.86094138811666,164.03668757464558
2023-10-30,156.7756060262161,166.00677185467717
2023-10-31,157.79260383753518,167.08165861514783
