Date,Dow-style reconstruction,Official DJIA
2021-06-02,162.72076991032733,148.20535794583492
2021-06-03,162.60686952808413,148.10538534418393
2021-06-04,163.4462805498614,148.87360995208425
2021-06-07,162.8683962717404,148.33325594868353
2021-06-08,162.86295721091236,148.20296529612176
2021-06-09,162.117162719964,147.54898552907048
2021-06-10,162.27971651424463,147.63078737835446
2021-06-11,162.28547951667895,147.68802692149222
2021-06-14,161.92713987618995,147.32029506557825
2021-06-15,161.44209521077053,146.91585360497436
2021-06-16,160.36170327314383,145.77795625048364
2021-06-17,159.64016388835188,144.87750009934516
2021-06-18,157.38707567341572,142.59288772323902
2021-06-21,160.0470112630379,145.1067427127712
2021-06-22,160.44636366284826,145.4006203320847
2021-06-23,160.11711249173092,145.09504717326422
2021-06-24,161.42662381498147,146.47677728488637
2021-06-25,162.50918041559916,147.49201369499153
2021-06-28,161.8340449022969,146.84706910867524
2021-06-29,161.9377260988538,146.88570287222538
2021-06-30,162.77527230965526,147.7861590233639
2021-07-01,163.6038870452293,148.3473608697198
2021-07-02,164.40903788516326,149.00194298215342
2021-07-06,163.76025223508984,148.10680754855886
2021-07-07,164.36457760568047,148.5540657267569
2021-07-08,163.15731351438143,147.4409983874712
2021-07-09,165.16813230849883,149.3609240982074
2021-07-12,165.7909822288397,149.90070921985816
2021-07-13,165.24255318123292,149.44071812955028
2021-07-14,165.40086582435057,149.6310760021835
2021-07-15,165.65344259335663,149.86147311092566
2021-07-16,164.3826396122299,148.5800335054619
2021-07-19,161.17387680518107,145.47112820544996
2021-07-20,164.00520628723677,147.82675040940663
2021-07-21,165.3081619844718,149.05183725798997
2021-07-22,165.49848225388962,149.16042674497157
2021-07-23,166.82986981557528,150.18071616356187
2021-07-26,167.1225025344013,150.5351964210645
2021-07-27,166.73471300339892,150.16773227420936
2021-07-28,166.1776697350562,149.6212209624559
2021-07-29,166.85271959420962,150.2791494381247
2021-07-30,165.8030534966734,149.64066333285228
2021-08-02,165.43505695657643,149.22385706009442
2021-08-03,166.78776887886545,150.4156475944877
2021-08-04,165.4176308800763,149.02901506072604
2021-08-05,166.62605226327685,150.19227784853942
2021-08-06,167.23950283122323,150.81020055173164
2021-08-09,166.74978811365,150.35333831104865
2021-08-10,167.27119753820406,151.05075387289259
2021-08-11,168.3016036946222,151.99436137794874
2021-08-12,168.49516276876952,152.05810959757892
2021-08-13,168.62688766310433,152.12461856687813
2021-08-16,169.17621508633573,152.5958701694724
2021-08-17,167.76528228171944,151.38746494161643
2021-08-18,165.90346459071554,149.7487006699001
2021-08-19,165.71179086599489,149.46355705863039
2021-08-20,166.89223808527225,150.4314089653254
2021-08-23,167.8836720327621,151.3550386818675
2021-08-24,168.0104925801376,151.48589821617924
2021-08-25,168.15480923722106,151.65396930966617
2021-08-26,167.3572506689773,150.8299440948192
2021-08-27,168.48223909946495,151.86942490656327
2021-08-30,168.4154728945524,151.6297249080273
2021-08-31,168.21319844193647,151.46220596447418
2021-09-01,168.12806637496922,151.25575208467973
2021-09-02,168.71593696705617,151.81810842635178
2021-09-03,168.4000929202712,151.4980120510906
2021-09-07,167.1720489487477,150.34540743018127
2021-09-08,166.70008007976378,150.0501578019413
2021-09-09,166.0217881800231,149.40041118438253
2021-09-10,164.89464385928443,148.23679702842944
2021-09-13,166.08876668031976,149.35864857120748
2021-09-14,164.75304561165842,148.10766087118384
2021-09-15,165.79133102400615,149.12204395866405
2021-09-16,165.51368806968205,148.85189205468794
2021-09-17,164.6634038568156,148.13896609924896
2021-09-20,161.76527994276648,145.50723546475757
2021-09-21,161.5178818577849,145.2903743953017
2021-09-22,163.152554813266,146.74020299875974
2021-09-23,165.54106706690504,148.90971721139186
2021-09-24,165.6336041632865,149.05183725798997
2021-09-27,165.6926954913586,149.35754427133986
2021-09-28,162.76453698094005,146.9186812819081
2021-09-29,163.24494548708253,147.30731117622577
2021-09-30,160.7822394636786,144.96519154792307
2021-10-01,163.14970569826718,147.03207280013217
2021-10-04,161.55312474061296,145.64624339354697
2021-10-05,163.15877858123818,146.98157617891331
2021-10-06,163.81517279571537,147.4198326400087
2021-10-07,165.33240144845956,148.867402448283
2021-10-08,165.16460563840207,148.83017415729162
2021-10-11,163.92941071008386,147.7585180630413
2021-10-12,163.56107712072836,147.25428805076433
2021-10-13,163.60153510842972,147.25201252376442
2021-10-14,165.9130766484904,149.54253123098064
2021-10-15,167.9722033683352,151.17963905289554
2021-10-18,167.90024020246628,151.0247860941876
2021-10-19,168.75770992646594,151.87588338760716
2021-10-20,169.4488533243259,152.52708567317325
2021-10-21,169.59553481562034,152.50026457184327
2021-10-22,169.99835126570608,152.81698112023693
2021-10-25,170.3205293885439,153.0916673463967
2021-10-26,170.8039218178319,153.15904637013705
2021-10-27,169.81831905942482,152.01887348864642
2021-10-28,171.08602684669557,153.0459727564203
2021-10-29,171.23664724366512,153.42752509249556
2021-11-01,171.31276149502693,153.83136420771714
2021-11-02,171.9760165947614,154.42584563644692
2021-11-03,172.5242310562634,154.87537934164487
2021-11-04,172.93628795207616,154.73253982695118
2021-11-05,173.88420573098114,155.6051375041568
2021-11-08,174.40737880341229,156.05175987334016
2021-11-09,174.13256105198914,155.57100459915796
2021-11-10,172.91018769982873,154.5428344951488
2021-11-11,172.20300434699516,153.86302080392193
2021-11-12,173.27315326672436,154.63007418468996
2021-11-15,173.3104786129981,154.5749930458389
2021-11-16,173.85617312923137,154.80958984044122
2021-11-17,172.77934068626226,153.90508458978815
2021-11-18,172.7505486786769,153.64764886610573
2021-11-19,171.6358749793005,152.49556293149786
2021-11-22,171.3389253771985,152.5695342908115
2021-11-23,172.1607721863819,153.4028623954523
2021-11-24,172.18313995605567,153.362505254836
2021-11-26,167.85887659079538,149.48591076504138
2021-11-29,169.4469816441615,150.49935687081575
2021-11-30,166.45236577366038,147.70566225574163
2021-12-01,164.37451683155447,145.72812890191182
2021-12-02,167.45326092980835,148.3741652392336
2021-12-03,167.04678875389226,148.11840269716876
2021-12-06,169.8330930102282,150.8895260922216
2021-12-07,172.27112461205652,152.99863844845868
2021-12-08,172.47923859562462,153.14992753032118
2021-12-09,172.43302120274222,153.14967655307856
2021-12-10,173.3528280101406,154.07615067837057
2021-12-13,171.75664456753788,152.70531297907897
2021-12-14,171.12077173616203,152.24798224754304
2021-12-15,173.09183977351879,153.88957419619308
2021-12-16,172.86344167257187,153.76197736603567
2021-12-17,170.3471751330295,151.4823845347823
2021-12-20,168.1781718686618,149.6264914845513
2021-12-21,170.75941318306238,152.02747364216083
2021-12-22,172.0948928915037,153.14624653076248
2021-12-23,172.94643698017939,153.9886432797706
2021-12-27,174.6944709938789,155.49561103546935
2021-12-28,175.14756854811256,155.90609268171275
2021-12-29,175.556083600915,156.29338403073635
2021-12-30,175.09401846435136,155.90552379996276
2021-12-31,174.78063804989588,155.64947681702296
2022-01-03,175.57342552675883,156.70642564485465
2022-01-04,176.3251054923971,157.6255879664778
2022-01-05,174.31622939733447,155.94420775896145
2022-01-06,173.49281397842782,155.21329510113338
2022-01-07,173.01044945539618,155.19269823542083
2022-01-10,172.22930263470192,154.49541652810632
2022-01-11,173.1710050845969,155.27990446132964
2022-01-12,173.2850204722196,155.44395991893435
2022-01-13,172.12452932598922,154.68709621421743
2022-01-14,170.9364653858074,153.82266366330566
2022-01-18,168.36875260007196,151.49535169231862
2022-01-19,166.64730316950082,150.03978407591225
2022-01-20,165.05451773544686,148.697992809502
2022-01-21,162.62671630767662,146.77040392695724
2022-01-24,163.32218786426705,147.19500722605312
2022-01-25,162.8301962961989,146.90901029215843
2022-01-26,162.2362191849378,146.3537147769126
2022-01-27,161.9174003720579,146.3224095488475
2022-01-28,164.81045794467508,148.74116089523582
2022-01-31,166.79613578199138,150.4818721229119
2022-02-01,168.20975881361178,151.6528482779824
2022-02-02,169.24749330786628,152.61270237654534
2022-02-03,166.38515592803978,150.39321022899583
2022-02-04,166.78892321951477,150.30145294908718
2022-02-07,166.7652679301681,150.30740947564578
2022-02-08,168.5193346800198,151.8993246620696
2022-02-09,170.1059483945078,153.20693282803248
2022-02-10,167.53498647384285,150.95188557110916
2022-02-11,164.85443540844855,148.79508753877076
2022-02-14,164.13666294228688,148.05883743158256
2022-02-15,166.12673376595768,149.86927013726364
2022-02-16,165.99522700049735,149.63552666528628
2022-02-17,162.81744307867052,146.9702654711784
2022-02-18,161.81118610089376,145.97288190893292
2022-02-22,159.39253964882036,143.90586680219437
2022-02-23,157.06203355118726,141.9147639454459
2022-02-24,157.69991270617544,142.30911612089574
2022-02-25,161.711482997342,145.88537451033295
2022-02-28,160.87795880520352,145.17370344110714
2022-03-01,157.9250697694371,142.61375229801038
2022-03-02,160.6812333643207,145.16834925993086
2022-03-03,159.95541958273358,144.75418661412877
2022-03-04,158.9769888426532,143.98378687012556
2022-03-07,154.649921054685,140.568153915977
2022-03-08,153.70920502265182,139.77685613357008
2022-03-09,156.80989317335542,142.57649054338665
2022-03-10,156.34219900610285,142.0959862464471
2022-03-11,155.17386307613242,141.11133559631148
2022-03-14,155.1605310791527,141.1158197230466
2022-03-15,158.25514184318584,143.68197836994463
2022-03-16,160.86339417629938,145.9040137535529
2022-03-17,162.8927204400854,147.69299627089646
2022-03-18,164.4397698045901,148.86735225283448
2022-03-21,163.35187918650107,148.0023675519889
2022-03-22,164.71145542626311,149.092361716768
2022-03-23,162.58266492763062,147.16930715640692
2022-03-24,164.18109980899655,148.66608523605456
2022-03-25,164.71029971815906,149.32270863006164
2022-03-28,165.4324650550003,149.7281372678199
2022-03-29,167.19544345835922,151.17719620773386
2022-03-30,166.56695803209828,150.89713906858162
2022-03-31,164.00906442743786,148.5393417285221
2022-04-01,164.8308030227356,149.1386586521267
2022-04-04,165.57458898495634,149.58245334437632
2022-04-05,164.12137621270818,148.3801217657922
2022-04-06,163.3603042534664,147.76045895371772
2022-04-07,163.72164915692574,148.13336094083002
2022-04-08,164.20003284333512,148.72253838383205
2022-04-11,162.179878328109,146.95333287320838
2022-04-12,161.62230931886072,146.57760320916233
2022-04-13,163.27365037955772,148.05206104603133
2022-04-14,162.4429088632426,147.56650374060666
2022-04-18,162.10933663999268,147.39714429727417
2022-04-19,164.59398604343147,149.5367085589514
2022-04-20,165.53145722050712,150.60578795351066
2022-04-21,163.52157475365934,149.02939989249808
2022-04-22,158.84490439665322,144.8258824464425
2022-04-25,160.09916799339817,145.84558625146664
2022-04-26,156.99321368422284,142.37915550340807
2022-04-27,157.52166835772724,142.64365205351672
2022-04-28,160.51392139451926,145.27560020161837
2022-04-29,155.62300767139905,141.25276963844638
2022-05-02,155.8039707852785,141.61380876788996
2022-05-03,156.05546581274373,141.90203103333604
2022-05-04,160.56262649218453,145.8952630136929
2022-05-05,155.38829846261015,141.3416825096051
2022-05-06,154.85901035132278,140.91935473750917
2022-05-09,151.76062783308137,138.1194526186338
2022-05-10,151.14059251740548,137.75554398271603
2022-05-11,149.50586023492306,136.3564713436276
2022-05-12,149.34435612923357,135.911823328753
2022-05-13,151.62370927442777,137.90940139836152
2022-05-16,151.58081499058483,138.02402270507454
2022-05-17,153.86497211511653,139.8708722086625
2022-05-18,148.34303193481537,134.88283336575122
2022-05-19,147.36769040909059,133.86793995787767
2022-05-20,147.39816542889292,133.90550288519256
2022-05-23,150.18922774162402,136.5540657267569
2022-05-24,150.22175581770549,136.76128927009543
2022-05-25,151.4158476935304,137.58223583076605
2022-05-26,154.02207392262065,139.79634033350692
2022-05-27,156.79861313374312,142.26256820829437
2022-05-31,155.7065750493127,141.30806829090773
2022-06-01,154.9467033908558,140.5503847271982
2022-06-02,157.14492185949578,142.41385729015687
2022-06-03,155.5446537041946,140.92076021006795
2022-06-06,159.49519937345494,140.98964509726414
2022-06-07,160.77697149781662,142.12198748878444
2022-06-08,159.28339005742598,140.96873032704426
2022-06-09,156.06100025118326,138.2354877638137
2022-06-10,151.41577691947734,134.46614421570658
2022-06-13,147.00741534656964,130.7137248996614
2022-06-14,146.00385430151076,130.06304130039675
2022-06-15,147.60630976571647,131.36388981262456
2022-06-16,143.787116402539,128.18796522292007
2022-06-17,143.91069280084315,128.02395159485582
2022-06-21,146.8102745549757,130.77159188590574
2022-06-22,146.73756694679574,130.56976435328394
2022-06-23,147.84193519863263,131.4017120830902
2022-06-24,151.90938864576398,134.92827697848497
2022-06-27,151.39393079288712,134.66091092190214
2022-06-28,148.86151291162605,132.5566340605399
2022-06-29,149.3998199652478,132.90924035463084
2022-06-30,148.16985150204022,131.8217810600024
2022-07-01,150.11118302356667,133.20029029701064
2022-07-05,149.84363000661122,132.6458564702979
2022-07-06,150.19521276469143,132.94508827078772
2022-07-07,151.72276246803654,134.4308568153916
2022-07-08,151.50093776726018,134.23210793694616
2022-07-11,150.74053633681947,133.52830918723112
2022-07-12,149.89797887226783,132.70372345654224
2022-07-13,148.983299725035,131.8104703522675
2022-07-14,148.25798278083516,131.19958337777723
2022-07-15,151.36805961672962,134.01840918074754
2022-07-18,150.27329806349783,133.09470417103262
2022-07-19,153.96097473478792,136.32623695179774
2022-07-20,154.36405620764356,136.53093399089371
2022-07-21,155.41225532491987,137.22509521449143
2022-07-22,154.80645984435674,136.63565842833867
2022-07-25,155.16493221282974,137.02437198173723
2022-07-26,153.91663163738608,136.0456276627117
2022-07-27,155.33872034330295,137.91338357061142
2022-07-28,157.21272425523406,139.33562977510348
2022-07-29,159.06839806699523,140.68701673809062
2022-08-01,158.89119540108553,140.4868540211783
2022-08-02,157.07243566506975,138.7639705436376
2022-08-03,159.09066098717076,140.5472558775733
2022-08-04,159.03437420591877,140.18026022157107
2022-08-05,159.12239127037046,140.5085719185746
2022-08-08,159.2196340131945,140.63309009455568
2022-08-09,158.61961144631042,140.38410393804207
2022-08-10,161.56366054292963,142.67612850871413
2022-08-11,161.56310775734386,142.7924648265852
2022-08-12,163.79138893900176,144.6102260677513
2022-08-15,164.67046401349944,145.25868433546455
2022-08-16,165.62402666457967,146.28484662153258
2022-08-17,164.64889306654456,145.54943310515318
2022-08-18,164.74187366147686,145.6296119682681
2022-08-19,163.17098307679754,144.37758689564157
2022-08-22,160.05045210737796,141.62284394862496
2022-08-23,159.20458979458425,140.96312516862534
2022-08-24,159.58674151862456,141.218586537999
2022-08-25,161.27760373715267,142.6001827950917
2022-08-26,156.2860371268019,138.28093974245553
2022-08-29,155.3517348901835,137.4910474326074
2022-08-30,154.02136340878062,136.17125850446845
2022-08-31,152.56840747768595,134.97003959166003
2022-09-01,153.24159575286987,135.59536612351008
2022-09-02,151.71011494569325,134.14767919252256
2022-09-06,150.82864424014005,133.40606653824997
2022-09-07,153.1709725564546,135.27351290755044
2022-09-08,154.14764967553032,136.1012274878642
2022-09-09,155.9293032722509,137.71686838962543
2022-09-12,157.13375222703928,138.7004482035258
2022-09-13,150.72276550227187,133.2333189021419
2022-09-14,150.8200899408995,133.36232957076618
2022-09-15,149.93981611881398,132.6201564006517
2022-09-16,149.14046043672928,132.0230564426904
2022-09-19,150.12168988506065,132.86798806184916
2022-09-20,148.4877338386777,131.5253769364463
2022-09-21,145.8181389387871,129.2875383524599
2022-09-22,145.13059797437543,128.8287937824571
2022-09-23,142.96621421418533,126.7459336458
2022-09-26,141.3929316971015,125.33414482641787
2022-09-27,140.77834973078185,124.79521302739208
2022-09-28,143.4919413863935,127.14569856378273
2022-09-29,141.19405174062297,125.18336606494873
2022-09-30,138.78367096788222,123.04126693312084
2022-10-03,142.59222798719108,126.31965716508655
2022-10-04,146.66814971773505,129.85525724121632
2022-10-05,146.45575080714548,129.67342422892472
2022-10-06,144.89172441572916,128.18740470707817
2022-10-07,141.59064444808803,125.488253219306
2022-10-10,141.0537504566884,125.08601199252925
2022-10-11,141.07239733892027,125.24153422388424
2022-10-12,140.9127238524956,125.12014489752808
2022-10-13,144.7313501384998,128.66620235876778
2022-10-14,142.610018912811,126.93619949344426
2022-10-17,145.62986354736768,129.2962807264118
2022-10-18,147.3182221638199,130.74396765739934
2022-10-19,146.68647872310427,130.3156749928367
2022-10-20,146.09126218334606,129.92922860052997
2022-10-21,149.755549591665,133.13732847274073
2022-10-24,151.79152929671395,134.9237342903932
2022-10-25,153.58406095154413,136.36774022182206
2022-10-26,153.40931271044641,136.37788806833274
2022-10-27,154.24886923751242,137.20958482089637
2022-10-28,157.88931647291798,140.75842812952936
2022-10-31,157.25973014465137,140.20651244115106
2022-11-01,156.72563319150436,139.86491568210386
2022-11-02,153.98827936013186,137.69994415756352
2022-11-03,153.27306393486418,137.07239229416206
2022-11-04,155.04384962257356,138.7941714718351
2022-11-07,157.08738576040903,140.60936437921825
2022-11-08,158.76601793073098,142.0392653896108
2022-11-09,155.6854974293278,139.26841806952487
2022-11-10,161.96777538928902,144.4145642093903
2022-11-11,161.98737610923325,144.5537227245253
2022-11-14,160.9807301229269,143.64925093750458
2022-11-15,161.27662569546808,143.89007196772434
2022-11-16,161.09127120272643,143.72261995143592
2022-11-17,160.889645781985,143.69046140074582
2022-11-18,161.8588577509812,144.54443656654766
2022-11-21,161.53852069363958,144.3499292035028
2022-11-22,163.45861527119223,146.05393082648897
2022-11-23,164.151252355326,146.46494789085
2022-11-25,164.8186851744637,147.12018254411447
2022-11-28,162.46503824632012,144.98891726326048
2022-11-29,162.27649486544294,145.00206847077476
2022-11-30,166.0987837923936,148.15991433310117
2022-12-01,165.22599464926495,147.32569944220307
2022-12-02,165.5179514247805,147.47504763338918
2022-12-05,163.08694587919234,145.40714574039333
2022-12-06,161.41080260510984,143.90471230687825
2022-12-07,161.38033356190547,143.9114886924295
2022-12-08,162.44088570013682,144.69773346635128
2022-12-09,161.01998192364758,143.391229600256
2022-12-12,163.47274382216858,145.65531203791429
2022-12-13,164.18547878412113,146.09907326653155
2022-12-14,163.21587162166153,145.48960013050817
2022-12-15,159.54139771420472,142.21655571381066
2022-12-16,158.13923970708083,141.00968981304288
2022-12-19,157.20554070564802,140.31183922397835
2022-12-20,157.62857187356826,140.70676028117816
2022-12-21,160.2248969407358,142.9629787652338
2022-12-22,158.5221062767997,141.4681248444464
2022-12-23,159.4039301295516,142.2238842492957
2022-12-27,159.37931187882197,142.38506183451815
2022-12-28,157.69539593402015,140.81801012693174
2022-12-29,159.45810003967762,142.2961489633594
2022-12-30,158.9990124392088,141.98110559658338
2023-01-03,158.98369928428608,141.93450748853348
2023-01-04,159.665138214257,142.5058990109405
2023-01-05,157.56686798886466,141.05088354446795
2023-01-06,160.97681798577776,144.05150053018943
2023-01-09,160.53389958561124,143.5676498700147
2023-01-10,161.3810147646544,144.36629291972284
2023-01-11,163.01822009074655,145.5181278770881
2023-01-12,164.05142771738142,146.44742967931384
2023-01-13,164.7335618162075,146.9299083305621
2023-01-17,163.01989933748473,145.25187448628097
2023-01-18,160.16408975698369,142.62236918334096
2023-01-19,158.68914105518346,141.54124288113508
2023-01-20,160.6168642336012,142.95872888392512
2023-01-23,161.75248135222196,144.0469996716381
2023-01-24,162.36821490093172,144.49419092257142
2023-01-25,162.402515716996,144.53650568568028
2023-01-26,162.73356818057027,145.41703424375328
2023-01-27,163.07138083134106,145.53982904266823
2023-01-30,161.92514805170813,144.4219262085077
2023-01-31,163.81445828345488,146.0022629781378
2023-02-01,164.07961114220598,146.03191175640148
2023-02-02,164.18175320692907,145.8647776446204
2023-02-03,163.22870641410287,145.31681066485962
2023-02-06,163.1632483986214,145.1669270555559
2023-02-07,164.25371463445916,146.30489133731132
2023-02-08,163.20458268780823,145.41532759850335
2023-02-09,161.90761029135274,144.3482058264367
2023-02-10,162.51988208024986,145.0737643030885
2023-02-13,164.33576817155324,146.68712967784978
2023-02-14,163.64898140646687,146.01610019011525
2023-02-15,163.86638953327434,146.1822136611096
2023-02-16,161.67385909805614,144.33523866890036
2023-02-17,162.23105187799757,144.89138750677117
2023-02-21,158.81330891216837,141.90546105565213
2023-02-22,158.5211279096338,141.54351840813501
2023-02-23,159.1691237555049,142.00963334316327
2023-02-24,157.44969280148436,140.5661962934844
2023-02-27,157.89402742991822,140.8753165973342
2023-02-28,156.76582856248217,139.87990738939746
2023-03-01,156.63572629392044,139.90192645948494
2023-03-02,158.36369160405528,141.36567593400136
2023-03-03,160.38611078215578,143.0250370714302
2023-03-06,160.48733972391685,143.19839541882874
2023-03-07,157.7844438568929,140.7355557368169
2023-03-08,157.52044166326644,140.4868540211783
2023-03-09,154.8896528618548,138.1586887275663
2023-03-10,153.1321763999495,136.67999774120483
2023-03-13,152.78310706756224,136.29235502404154
2023-03-14,154.54931790862864,137.73267159000358
2023-03-15,153.27248854312344,136.52977949557757
2023-03-16,155.2562235006931,138.12310015456015
2023-03-17,153.3692221148545,136.47585285204264
2023-03-20,155.13253202995864,138.1146589532994
2023-03-21,156.7520750843077,139.46827961374603
2023-03-22,154.01366334997795,137.1960069520696
2023-03-23,154.26814119176544,137.51786016802927
2023-03-24,154.87648057490588,138.0844580251019
2023-03-27,155.80493139767614,138.9177861297427
2023-03-28,155.48118374026274,138.75574685598716
2023-03-29,157.1031548258502,140.14076476948787
2023-03-30,157.8156260887801,140.74656527186065
2023-03-31,159.9685717855081,142.5246553768737
2023-04-03,161.46764155057423,143.92530917259077
2023-04-04,160.51903651213297,143.07391070648004
2023-04-05,160.71858719678073,143.4180339697698
2023-04-06,160.79004436502635,143.42904350481354
2023-04-10,161.26036092202364,143.86264852101203
2023-04-11,161.68539320808776,144.2835708205492
2023-04-12,161.42582578579317,144.119565558393
2023-04-13,163.39826938319445,145.76090652980042
2023-04-14,162.73719611337557,145.14743448971097
2023-04-17,163.31428290149194,145.5788141743581
2023-04-18,163.27401275858526,145.53362153886695
2023-04-19,163.129673997616,145.19259366156973
2023-04-20,162.57880153170348,144.71975253643876
2023-04-21,162.81112474981708,144.81544179314875
2023-04-24,163.15989345585,145.10001652266848
2023-04-25,161.5075007585588,143.6241030177922
2023-04-26,160.3686261048397,142.64340107627407
2023-04-27,163.01452007863028,144.88911197977123
2023-04-28,164.25805702828328,146.0541818037316
2023-05-01,163.8364527111561,145.85517358213545
2023-05-02,162.22156155374793,144.28246652068157
2023-05-03,160.9835142306956,143.12470850039006
2023-05-04,159.50300039063563,141.89753017478475
2023-05-05,162.18857467605858,144.23898053044041
2023-05-08,161.96790481248524,144.00045175903674
2023-05-09,161.70227781626355,143.75680305188328
2023-05-10,161.71382547815247,143.62624469026272
2023-05-11,160.8039989314591,142.67612850871413
2023-05-12,160.61534607051192,142.63804689509777
2023-05-15,160.84775284854922,142.84356379318638
2023-05-16,159.32502183651107,141.40238553869128
2023-05-17,161.47430829505157,143.15268409703617
2023-05-18,162.24708372519584,143.64587111063705
2023-05-19,161.69008682581207,143.17778182130002
2023-05-22,160.93542715161425,142.5778960159454
2023-05-23,159.74018890305894,141.5881588936923
2023-05-24,158.73989749508448,140.4933794294869
2023-05-25,158.81400751337162,140.34229949532659
2023-05-26,160.57400556759137,141.75018980153973
2023-05-30,160.40687080727344,141.53362990477504
2023-05-31,159.61517639253958,140.95746981475787
2023-06-01,160.66967883963932,141.61410994058113
2023-06-02,163.99349175202667,144.61755460323636
2023-06-05,163.09844897973386,143.76130391043458
2023-06-06,163.11346065021522,143.8059443959919
2023-06-07,163.27208010986888,144.19889109888294
2023-06-08,164.24511743086686,144.92101955321868
2023-06-09,164.40001823720317,145.10593958559474
2023-06-12,165.44935713077552,145.9178342337142
2023-06-13,166.14271974229194,146.54231580884738
2023-06-14,165.00378946086164,145.5451832238445
2023-06-15,167.06808660025865,147.38158370823058
2023-06-16,166.47298927541985,146.91496681871703
2023-06-20,165.5109870720481,145.86447647192924
2023-06-21,165.02984453394748,145.42606942448828
2023-06-22,165.13212176217317,145.40547255877573
2023-06-23,164.085351211864,144.46621532592533
2023-06-26,164.03024770304398,144.4117365324566
2023-06-27,165.3487495623846,145.31992278266836
2023-06-28,164.92457122086626,145.00262062070854
2023-06-29,166.35852389730667,146.15810311400014
2023-06-30,167.86759824705925,147.379626085738
2023-07-03,167.80873596195568,147.42617399833938
2023-07-05,167.10762500204896,146.8700753559171
2023-07-06,165.3301774816708,145.30074812133077
2023-07-07,164.5090860703313,144.49812289937276
2023-07-10,165.3594958893397,145.3955673235996
2023-07-11,166.98082920913575,146.75348806080342
2023-07-12,167.51096106045114,147.12188918936442
2023-07-13,168.03466755604887,147.32625159213688
2023-07-14,168.66538176574988,147.81408442456146
2023-07-17,169.02054067552123,148.14099064900623
2023-07-18,170.72026385584266,149.71117120621756
2023-07-19,171.30223588139498,150.17926049555456
2023-07-20,171.75501029883404,150.8815952113542
2023-07-21,171.75818593100433,150.8923537691553
2023-07-24,172.5742264645209,151.67854834762858
2023-07-25,172.91898867342007,151.79347919294085
2023-07-26,173.37769016431236,152.14493099171565
2023-07-27,172.16094050228887,151.12805486362524
2023-07-28,173.15835175592517,151.88436641840835
2023-07-31,173.56404205008073,152.31373828511434
2023-08-01,173.99963543465728,152.6184915849422
2023-08-02,172.155183389247,151.12720154100026
2023-08-03,171.73504113407054,150.84180695248793
2023-08-04,171.42131267841233,150.19815071601715
2023-08-07,173.38985641818587,151.94364724311956
2023-08-08,172.54110489675628,151.26413472458384
2023-08-09,171.4794549989044,150.44546369091316
2023-08-10,171.7749792268839,150.67157745471428
2023-08-11,172.22495367673875,151.1223995097578
2023-08-14,172.61464402086236,151.23475365537897
2023-08-15,170.9192166017731,149.68744549088012
2023-08-16,169.96624739185054,148.9136491881932
2023-08-17,168.51643312451526,147.66758064212527
2023-08-18,168.6495526046271,147.77822814249652
2023-08-21,168.64028076709008,147.6198782342078
2023-08-22,167.7963535885062,146.87087848309355
2023-08-23,168.74647655332308,147.65966649307407
2023-08-24,166.8986142925007,146.05958618035643
2023-08-25,167.87364616283836,147.1196136623645
2023-08-28,168.87639010191552,148.03231750294376
2023-08-29,170.40632105596097,149.2860157571879
2023-08-30,170.582615333182,149.44692563335153
2023-08-31,169.89050138624745,148.72591821069958
2023-09-01,170.51834153698715,149.22193290123417
2023-09-05,169.4943641454627,148.38350159265974
2023-09-06,168.38951246514387,147.53206966291665
2023-09-07,168.74439134264975,147.77852931518768
2023-09-08,169.11206814444367,148.10346118532368
2023-09-11,169.70680045681132,148.47666434512718
2023-09-12,169.38161505977624,148.40071863150476
2023-09-13,169.22315869583764,148.09892686314
2023-09-14,170.6920987171487,149.51919034741525
2023-09-15,168.99842286082225,148.28185580939115
2023-09-18,169.0049681120111,148.30782358809614
2023-09-19,168.53653792620872,147.8513461791852
2023-09-20,168.08017232576077,147.5221644277405
2023-09-21,166.057664380036,145.93536917706655
2023-09-22,165.62127421726368,145.47884157270707
2023-09-25,165.91388734059333,145.66319272333314
2023-09-26,163.90418962826715,144.0012548862132
2023-09-27,163.4790141304358,143.70737726689967
2023-09-28,164.19173483039,144.2045464527504
2023-09-29,163.43987849694614,143.5241806115897
2023-10-02,163.15161966230227,143.20657727693876
2023-10-03,160.84440003620082,141.3605727300677
2023-10-04,161.72861481532416,141.90529373749035
2023-10-05,161.67278672597615,141.86254394716093
2023-10-06,163.19227807479766,143.09618075381016
2023-10-09,163.99857979389498,143.94030087988438
2023-10-10,164.65483523049392,144.51706331528388
2023-10-11,165.11893101155837,144.79792358161257
2023-10-12,164.09016703301776,144.05377605718934
2023-10-13,164.14002644648596,144.22146231890423
2023-10-16,165.83544019536106,145.56750346662315
2023-10-17,165.80031170996776,145.6236554417095
2023-10-18,163.84607890904934,144.19914207612558
2023-10-19,162.61733490645145,143.12442405951506
2023-10-20,161.18155746354742,141.89557255229215
2023-10-23,160.3990579544095,141.0780058184891
2023-10-24,161.22715040909947,141.95595767687098
2023-10-25,160.68034421052107,141.50428229920252
2023-10-26,159.38793044582252,140.42646889659946
2023-10-27,157.8057377305031,138.85571945763817
2023-10-30,160.30498084260338,141.04609824504163
2023-10-31,160.9287026490027,141.5768481859574
